freq : 116.66 MHz
SWR : 6.50
 Theta     Phi     Gain(dB)     Gain     Phase(deg) 
30  105  -5.17        0.30           58.17 
35  105  -3.94        0.40           58.06 
40  105  -2.90        0.51           57.96 
45  105  -2.03        0.63           57.86 
50  105  -1.29        0.74           57.78 
55  105  -0.66        0.86           57.71 
60  105  -0.14        0.97           57.65 
65  105  0.29        1.07           57.60 
70  105  0.64        1.16           57.55 
75  105  0.91        1.23           57.51 
80  105  1.09        1.29           57.47 
85  105  1.21        1.32           57.44 
90  105  1.24        1.33           57.43 
95  105  1.21        1.32           57.44 
100  105  1.09        1.29           57.47 
105  105  0.91        1.23           57.51 
110  105  0.64        1.16           57.55 
115  105  0.29        1.07           57.60 
120  105  -0.14        0.97           57.65 
125  105  -0.66        0.86           57.71 
130  105  -1.29        0.74           57.78 
135  105  -2.03        0.63           57.86 
140  105  -2.90        0.51           57.96 
145  105  -3.94        0.40           58.07 
150  105  -5.17        0.30           58.17 
155  105  -6.67        0.22           58.27 
160  105  -8.55        0.14           58.36 
165  105  -11.00        0.08           58.44 
170  105  -14.49        0.04           58.50 
175  105  -20.49        0.01           58.54 
180  105  -89.91        0.00           179.08 
0  110  -89.91        0.00           -0.92 
5  110  -20.48        0.01           58.50 
10  110  -14.48        0.04           58.48 
15  110  -11.00        0.08           58.43 
20  110  -8.55        0.14           58.36 
25  110  -6.67        0.22           58.27 
30  110  -5.17        0.30           58.17 
35  110  -3.94        0.40           58.06 
40  110  -2.90        0.51           57.96 
45  110  -2.03        0.63           57.86 
50  110  -1.29        0.74           57.78 
55  110  -0.66        0.86           57.71 
60  110  -0.14        0.97           57.65 
65  110  0.29        1.07           57.60 
70  110  0.64        1.16           57.55 
75  110  0.91        1.23           57.51 
80  110  1.09        1.29           57.47 
85  110  1.21        1.32           57.44 
90  110  1.24        1.33           57.43 
95  110  1.21        1.32           57.44 
100  110  1.09        1.29           57.47 
105  110  0.91        1.23           57.51 
110  110  0.64        1.16           57.55 
115  110  0.29        1.07           57.60 
120  110  -0.14        0.97           57.65 
125  110  -0.66        0.86           57.71 
130  110  -1.29        0.74           57.78 
135  110  -2.03        0.63           57.86 
140  110  -2.90        0.51           57.96 
145  110  -3.94        0.40           58.07 
150  110  -5.17        0.30           58.17 
155  110  -6.67        0.22           58.27 
160  110  -8.55        0.14           58.36 
165  110  -11.00        0.08           58.44 
170  110  -14.49        0.04           58.50 
175  110  -20.49        0.01           58.54 
180  110  -89.91        0.00           179.08 
0  115  -89.91        0.00           -0.92 
5  115  -20.48        0.01           58.50 
10  115  -14.48        0.04           58.48 
15  115  -11.00        0.08           58.43 
20  115  -8.55        0.14           58.36 
25  115  -6.67        0.22           58.27 
30  115  -5.17        0.30           58.17 
35  115  -3.94        0.40           58.06 
40  115  -2.90        0.51           57.96 
45  115  -2.03        0.63           57.86 
50  115  -1.29        0.74           57.78 
55  115  -0.66        0.86           57.71 
60  115  -0.14        0.97           57.65 
65  115  0.29        1.07           57.60 
70  115  0.64        1.16           57.55 
75  115  0.91        1.23           57.51 
80  115  1.09        1.29           57.47 
85  115  1.21        1.32           57.44 
90  115  1.24        1.33           57.43 
95  115  1.21        1.32           57.44 
100  115  1.09        1.29           57.47 
105  115  0.91        1.23           57.51 
110  115  0.64        1.16           57.55 
115  115  0.29        1.07           57.60 
120  115  -0.14        0.97           57.65 
125  115  -0.66        0.86           57.71 
130  115  -1.29        0.74           57.78 
135  115  -2.03        0.63           57.86 
140  115  -2.90        0.51           57.96 
145  115  -3.94        0.40           58.07 
150  115  -5.17        0.30           58.17 
155  115  -6.67        0.22           58.27 
160  115  -8.55        0.14           58.36 
165  115  -11.00        0.08           58.44 
170  115  -14.49        0.04           58.50 
175  115  -20.49        0.01           58.54 
180  115  -89.91        0.00           179.08 
0  120  -89.91        0.00           -0.92 
5  120  -20.48        0.01           58.50 
10  120  -14.48        0.04           58.48 
15  120  -11.00        0.08           58.43 
20  120  -8.55        0.14           58.36 
25  120  -6.67        0.22           58.27 
30  120  -5.17        0.30           58.17 
35  120  -3.94        0.40           58.06 
40  120  -2.90        0.51           57.96 
45  120  -2.03        0.63           57.86 
50  120  -1.29        0.74           57.78 
55  120  -0.66        0.86           57.71 
60  120  -0.14        0.97           57.65 
65  120  0.29        1.07           57.60 
70  120  0.64        1.16           57.55 
75  120  0.91        1.23           57.51 
80  120  1.09        1.29           57.47 
85  120  1.21        1.32           57.44 
90  120  1.24        1.33           57.43 
95  120  1.21        1.32           57.44 
100  120  1.09        1.29           57.47 
105  120  0.91        1.23           57.51 
110  120  0.64        1.16           57.55 
115  120  0.29        1.07           57.60 
120  120  -0.14        0.97           57.65 
125  120  -0.66        0.86           57.71 
130  120  -1.29        0.74           57.78 
135  120  -2.03        0.63           57.86 
140  120  -2.90        0.51           57.96 
145  120  -3.94        0.40           58.07 
150  120  -5.17        0.30           58.17 
155  120  -6.67        0.22           58.27 
160  120  -8.55        0.14           58.36 
165  120  -11.00        0.08           58.44 
170  120  -14.49        0.04           58.50 
175  120  -20.49        0.01           58.54 
180  120  -89.91        0.00           179.08 
0  125  -89.91        0.00           -0.92 
5  125  -20.48        0.01           58.50 
10  125  -14.48        0.04           58.48 
15  125  -11.00        0.08           58.43 
20  125  -8.55        0.14           58.36 
25  125  -6.67        0.22           58.27 
30  125  -5.17        0.30           58.17 
35  125  -3.94        0.40           58.06 
40  125  -2.90        0.51           57.96 
45  125  -2.03        0.63           57.86 
50  125  -1.29        0.74           57.78 
55  125  -0.66        0.86           57.71 
60  125  -0.14        0.97           57.65 
65  125  0.29        1.07           57.60 
70  125  0.64        1.16           57.55 
75  125  0.91        1.23           57.51 
80  125  1.09        1.29           57.47 
85  125  1.21        1.32           57.44 
90  125  1.24        1.33           57.43 
95  125  1.21        1.32           57.44 
100  125  1.09        1.29           57.47 
105  125  0.91        1.23           57.51 
110  125  0.64        1.16           57.55 
115  125  0.29        1.07           57.60 
120  125  -0.14        0.97           57.65 
125  125  -0.66        0.86           57.71 
130  125  -1.29        0.74           57.78 
135  125  -2.03        0.63           57.86 
140  125  -2.90        0.51           57.96 
145  125  -3.94        0.40           58.07 
150  125  -5.17        0.30           58.17 
155  125  -6.67        0.22           58.27 
160  125  -8.55        0.14           58.36 
165  125  -11.00        0.08           58.44 
170  125  -14.49        0.04           58.50 
175  125  -20.49        0.01           58.54 
180  125  -89.91        0.00           179.08 
0  130  -89.91        0.00           -0.92 
5  130  -20.48        0.01           58.50 
10  130  -14.48        0.04           58.48 
15  130  -11.00        0.08           58.43 
20  130  -8.55        0.14           58.36 
25  130  -6.67        0.22           58.27 
30  130  -5.17        0.30           58.17 
35  130  -3.94        0.40           58.06 
40  130  -2.90        0.51           57.96 
45  130  -2.03        0.63           57.86 
50  130  -1.29        0.74           57.78 
55  130  -0.66        0.86           57.71 
60  130  -0.14        0.97           57.65 
65  130  0.29        1.07           57.60 
70  130  0.64        1.16           57.55 
75  130  0.91        1.23           57.51 
80  130  1.09        1.29           57.47 
85  130  1.21        1.32           57.44 
90  130  1.24        1.33           57.43 
95  130  1.21        1.32           57.44 
100  130  1.09        1.29           57.47 
105  130  0.91        1.23           57.51 
110  130  0.64        1.16           57.55 
115  130  0.29        1.07           57.60 
120  130  -0.14        0.97           57.65 
125  130  -0.66        0.86           57.71 
130  130  -1.29        0.74           57.78 
135  130  -2.03        0.63           57.86 
140  130  -2.90        0.51           57.96 
145  130  -3.94        0.40           58.07 
150  130  -5.17        0.30           58.17 
155  130  -6.67        0.22           58.27 
160  130  -8.55        0.14           58.36 
165  130  -11.00        0.08           58.44 
170  130  -14.49        0.04           58.50 
175  130  -20.49        0.01           58.54 
180  130  -89.91        0.00           179.08 
0  135  -89.91        0.00           -0.92 
5  135  -20.48        0.01           58.50 
10  135  -14.48        0.04           58.48 
15  135  -11.00        0.08           58.43 
20  135  -8.55        0.14           58.36 
25  135  -6.67        0.22           58.27 
30  135  -5.17        0.30           58.17 
35  135  -3.94        0.40           58.06 
40  135  -2.90        0.51           57.96 
45  135  -2.03        0.63           57.86 
50  135  -1.29        0.74           57.78 
55  135  -0.66        0.86           57.71 
60  135  -0.14        0.97           57.65 
65  135  0.29        1.07           57.60 
70  135  0.64        1.16           57.55 
75  135  0.91        1.23           57.51 
80  135  1.09        1.29           57.47 
85  135  1.21        1.32           57.44 
90  135  1.24        1.33           57.43 
95  135  1.21        1.32           57.44 
100  135  1.09        1.29           57.47 
105  135  0.91        1.23           57.51 
110  135  0.64        1.16           57.55 
115  135  0.29        1.07           57.60 
120  135  -0.14        0.97           57.65 
125  135  -0.66        0.86           57.71 
130  135  -1.29        0.74           57.78 
135  135  -2.03        0.63           57.86 
140  135  -2.90        0.51           57.96 
145  135  -3.94        0.40           58.07 
150  135  -5.17        0.30           58.17 
155  135  -6.67        0.22           58.27 
160  135  -8.55        0.14           58.36 
165  135  -11.00        0.08           58.44 
170  135  -14.49        0.04           58.50 
175  135  -20.49        0.01           58.54 
180  135  -89.91        0.00           179.08 
0  140  -89.91        0.00           -0.92 
5  140  -20.48        0.01           58.50 
10  140  -14.48        0.04           58.48 
15  140  -11.00        0.08           58.43 
20  140  -8.55        0.14           58.36 
25  140  -6.67        0.22           58.27 
30  140  -5.17        0.30           58.17 
35  140  -3.94        0.40           58.06 
40  140  -2.90        0.51           57.96 
45  140  -2.03        0.63           57.86 
50  140  -1.29        0.74           57.78 
55  140  -0.66        0.86           57.71 
60  140  -0.14        0.97           57.65 
65  140  0.29        1.07           57.60 
70  140  0.64        1.16           57.55 
75  140  0.91        1.23           57.51 
80  140  1.09        1.29           57.47 
85  140  1.21        1.32           57.44 
90  140  1.24        1.33           57.43 
95  140  1.21        1.32           57.44 
100  140  1.09        1.29           57.47 
105  140  0.91        1.23           57.51 
110  140  0.64        1.16           57.55 
115  140  0.29        1.07           57.60 
120  140  -0.14        0.97           57.65 
125  140  -0.66        0.86           57.71 
130  140  -1.29        0.74           57.78 
135  140  -2.03        0.63           57.86 
140  140  -2.90        0.51           57.96 
145  140  -3.94        0.40           58.07 
150  140  -5.17        0.30           58.17 
155  140  -6.67        0.22           58.27 
160  140  -8.55        0.14           58.36 
165  140  -11.00        0.08           58.44 
170  140  -14.49        0.04           58.50 
175  140  -20.49        0.01           58.54 
180  140  -89.91        0.00           179.08 
0  145  -89.91        0.00           -0.92 
5  145  -20.48        0.01           58.50 
10  145  -14.48        0.04           58.48 
15  145  -11.00        0.08           58.43 
20  145  -8.55        0.14           58.36 
25  145  -6.67        0.22           58.27 
30  145  -5.17        0.30           58.17 
35  145  -3.94        0.40           58.06 
40  145  -2.90        0.51           57.96 
45  145  -2.03        0.63           57.86 
50  145  -1.29        0.74           57.78 
55  145  -0.66        0.86           57.71 
60  145  -0.14        0.97           57.65 
65  145  0.29        1.07           57.60 
70  145  0.64        1.16           57.55 
75  145  0.91        1.23           57.51 
80  145  1.09        1.29           57.47 
85  145  1.21        1.32           57.44 
90  145  1.24        1.33           57.43 
95  145  1.21        1.32           57.44 
100  145  1.09        1.29           57.47 
105  145  0.91        1.23           57.51 
110  145  0.64        1.16           57.55 
115  145  0.29        1.07           57.60 
120  145  -0.14        0.97           57.65 
125  145  -0.66        0.86           57.71 
130  145  -1.29        0.74           57.78 
135  145  -2.03        0.63           57.86 
140  145  -2.90        0.51           57.96 
145  145  -3.94        0.40           58.07 
150  145  -5.17        0.30           58.17 
155  145  -6.67        0.22           58.27 
160  145  -8.55        0.14           58.36 
165  145  -11.00        0.08           58.44 
170  145  -14.49        0.04           58.50 
175  145  -20.49        0.01           58.54 
180  145  -89.91        0.00           179.08 
0  150  -89.91        0.00           -0.92 
5  150  -20.48        0.01           58.50 
10  150  -14.48        0.04           58.48 
15  150  -11.00        0.08           58.43 
20  150  -8.55        0.14           58.36 
25  150  -6.67        0.22           58.27 
30  150  -5.17        0.30           58.17 
35  150  -3.94        0.40           58.06 
40  150  -2.90        0.51           57.96 
45  150  -2.03        0.63           57.86 
50  150  -1.29        0.74           57.78 
55  150  -0.66        0.86           57.71 
60  150  -0.14        0.97           57.65 
65  150  0.29        1.07           57.60 
70  150  0.64        1.16           57.55 
75  150  0.91        1.23           57.51 
80  150  1.09        1.29           57.47 
85  150  1.21        1.32           57.44 
90  150  1.24        1.33           57.43 
95  150  1.21        1.32           57.44 
100  150  1.09        1.29           57.47 
105  150  0.91        1.23           57.51 
110  150  0.64        1.16           57.55 
115  150  0.29        1.07           57.60 
120  150  -0.14        0.97           57.65 
125  150  -0.66        0.86           57.71 
130  150  -1.29        0.74           57.78 
135  150  -2.03        0.63           57.86 
140  150  -2.90        0.51           57.96 
145  150  -3.94        0.40           58.07 
150  150  -5.17        0.30           58.17 
155  150  -6.67        0.22           58.27 
160  150  -8.55        0.14           58.36 
165  150  -11.00        0.08           58.44 
170  150  -14.49        0.04           58.50 
175  150  -20.49        0.01           58.54 
180  150  -89.91        0.00           179.08 
0  155  -89.91        0.00           -0.92 
5  155  -20.48        0.01           58.50 
10  155  -14.48        0.04           58.48 
15  155  -11.00        0.08           58.43 
20  155  -8.55        0.14           58.36 
25  155  -6.67        0.22           58.27 
30  155  -5.17        0.30           58.17 
35  155  -3.94        0.40           58.06 
40  155  -2.90        0.51           57.96 
45  155  -2.03        0.63           57.86 
50  155  -1.29        0.74           57.78 
55  155  -0.66        0.86           57.71 
60  155  -0.14        0.97           57.65 
65  155  0.29        1.07           57.60 
70  155  0.64        1.16           57.55 
75  155  0.91        1.23           57.51 
80  155  1.09        1.29           57.47 
85  155  1.21        1.32           57.44 
90  155  1.24        1.33           57.43 
95  155  1.21        1.32           57.44 
100  155  1.09        1.29           57.47 
105  155  0.91        1.23           57.51 
110  155  0.64        1.16           57.55 
115  155  0.29        1.07           57.60 
120  155  -0.14        0.97           57.65 
125  155  -0.66        0.86           57.71 
130  155  -1.29        0.74           57.78 
135  155  -2.03        0.63           57.86 
140  155  -2.90        0.51           57.96 
145  155  -3.94        0.40           58.07 
150  155  -5.17        0.30           58.17 
155  155  -6.67        0.22           58.27 
160  155  -8.55        0.14           58.36 
165  155  -11.00        0.08           58.44 
170  155  -14.49        0.04           58.50 
175  155  -20.49        0.01           58.54 
180  155  -89.91        0.00           179.08 
0  160  -89.91        0.00           -0.92 
5  160  -20.48        0.01           58.50 
10  160  -14.48        0.04           58.48 
15  160  -11.00        0.08           58.43 
20  160  -8.55        0.14           58.36 
25  160  -6.67        0.22           58.27 
30  160  -5.17        0.30           58.17 
35  160  -3.94        0.40           58.06 
40  160  -2.90        0.51           57.96 
45  160  -2.03        0.63           57.86 
50  160  -1.29        0.74           57.78 
55  160  -0.66        0.86           57.71 
60  160  -0.14        0.97           57.65 
65  160  0.29        1.07           57.60 
70  160  0.64        1.16           57.55 
75  160  0.91        1.23           57.51 
80  160  1.09        1.29           57.47 
85  160  1.21        1.32           57.44 
90  160  1.24        1.33           57.43 
95  160  1.21        1.32           57.44 
100  160  1.09        1.29           57.47 
105  160  0.91        1.23           57.51 
110  160  0.64        1.16           57.55 
115  160  0.29        1.07           57.60 
120  160  -0.14        0.97           57.65 
125  160  -0.66        0.86           57.71 
130  160  -1.29        0.74           57.78 
135  160  -2.03        0.63           57.86 
140  160  -2.90        0.51           57.96 
145  160  -3.94        0.40           58.07 
150  160  -5.17        0.30           58.17 
155  160  -6.67        0.22           58.27 
160  160  -8.55        0.14           58.36 
165  160  -11.00        0.08           58.44 
170  160  -14.49        0.04           58.50 
175  160  -20.49        0.01           58.54 
180  160  -89.91        0.00           179.08 
0  165  -89.91        0.00           -0.92 
5  165  -20.48        0.01           58.50 
10  165  -14.48        0.04           58.48 
15  165  -11.00        0.08           58.43 
20  165  -8.55        0.14           58.36 
25  165  -6.67        0.22           58.27 
30  165  -5.17        0.30           58.17 
35  165  -3.94        0.40           58.06 
40  165  -2.90        0.51           57.96 
45  165  -2.03        0.63           57.86 
50  165  -1.29        0.74           57.78 
55  165  -0.66        0.86           57.71 
60  165  -0.14        0.97           57.65 
65  165  0.29        1.07           57.60 
70  165  0.64        1.16           57.55 
75  165  0.91        1.23           57.51 
80  165  1.09        1.29           57.47 
85  165  1.21        1.32           57.44 
90  165  1.24        1.33           57.43 
95  165  1.21        1.32           57.44 
100  165  1.09        1.29           57.47 
105  165  0.91        1.23           57.51 
110  165  0.64        1.16           57.55 
115  165  0.29        1.07           57.60 
120  165  -0.14        0.97           57.65 
125  165  -0.66        0.86           57.71 
130  165  -1.29        0.74           57.78 
135  165  -2.03        0.63           57.86 
140  165  -2.90        0.51           57.96 
145  165  -3.94        0.40           58.07 
150  165  -5.17        0.30           58.17 
155  165  -6.67        0.22           58.27 
160  165  -8.55        0.14           58.36 
165  165  -11.00        0.08           58.44 
170  165  -14.49        0.04           58.50 
175  165  -20.49        0.01           58.54 
180  165  -89.91        0.00           179.08 
0  170  -89.91        0.00           -0.92 
5  170  -20.48        0.01           58.50 
10  170  -14.48        0.04           58.48 
15  170  -11.00        0.08           58.43 
20  170  -8.55        0.14           58.36 
25  170  -6.67        0.22           58.27 
30  170  -5.17        0.30           58.17 
35  170  -3.94        0.40           58.06 
40  170  -2.90        0.51           57.96 
45  170  -2.03        0.63           57.86 
50  170  -1.29        0.74           57.78 
55  170  -0.66        0.86           57.71 
60  170  -0.14        0.97           57.65 
65  170  0.29        1.07           57.60 
70  170  0.64        1.16           57.55 
75  170  0.91        1.23           57.51 
80  170  1.09        1.29           57.47 
85  170  1.21        1.32           57.44 
90  170  1.24        1.33           57.43 
95  170  1.21        1.32           57.44 
100  170  1.09        1.29           57.47 
105  170  0.91        1.23           57.51 
110  170  0.64        1.16           57.55 
115  170  0.29        1.07           57.60 
120  170  -0.14        0.97           57.65 
125  170  -0.66        0.86           57.71 
130  170  -1.29        0.74           57.78 
135  170  -2.03        0.63           57.86 
140  170  -2.90        0.51           57.96 
145  170  -3.94        0.40           58.07 
150  170  -5.17        0.30           58.17 
155  170  -6.67        0.22           58.27 
160  170  -8.55        0.14           58.36 
165  170  -11.00        0.08           58.44 
170  170  -14.49        0.04           58.50 
175  170  -20.49        0.01           58.54 
180  170  -89.91        0.00           179.08 
0  175  -89.91        0.00           -0.92 
5  175  -20.48        0.01           58.50 
10  175  -14.48        0.04           58.48 
15  175  -11.00        0.08           58.43 
20  175  -8.55        0.14           58.36 
25  175  -6.67        0.22           58.27 
30  175  -5.17        0.30           58.17 
35  175  -3.94        0.40           58.06 
40  175  -2.90        0.51           57.96 
45  175  -2.03        0.63           57.86 
50  175  -1.29        0.74           57.78 
55  175  -0.66        0.86           57.71 
60  175  -0.14        0.97           57.65 
65  175  0.29        1.07           57.60 
70  175  0.64        1.16           57.55 
75  175  0.91        1.23           57.51 
80  175  1.09        1.29           57.47 
85  175  1.21        1.32           57.44 
90  175  1.24        1.33           57.43 
95  175  1.21        1.32           57.44 
100  175  1.09        1.29           57.47 
105  175  0.91        1.23           57.51 
110  175  0.64        1.16           57.55 
115  175  0.29        1.07           57.60 
120  175  -0.14        0.97           57.65 
125  175  -0.66        0.86           57.71 
130  175  -1.29        0.74           57.78 
135  175  -2.03        0.63           57.86 
140  175  -2.90        0.51           57.96 
145  175  -3.94        0.40           58.07 
150  175  -5.17        0.30           58.17 
155  175  -6.67        0.22           58.27 
160  175  -8.55        0.14           58.36 
165  175  -11.00        0.08           58.44 
170  175  -14.49        0.04           58.50 
175  175  -20.49        0.01           58.54 
180  175  -89.91        0.00           179.08 
0  180  -89.91        0.00           -0.92 
5  180  -20.48        0.01           58.50 
10  180  -14.48        0.04           58.48 
15  180  -11.00        0.08           58.43 
20  180  -8.55        0.14           58.36 
25  180  -6.67        0.22           58.27 
30  180  -5.17        0.30           58.17 
35  180  -3.94        0.40           58.06 
40  180  -2.90        0.51           57.96 
45  180  -2.03        0.63           57.86 
50  180  -1.29        0.74           57.78 
55  180  -0.66        0.86           57.71 
60  180  -0.14        0.97           57.65 
65  180  0.29        1.07           57.60 
70  180  0.64        1.16           57.55 
75  180  0.91        1.23           57.51 
80  180  1.09        1.29           57.47 
85  180  1.21        1.32           57.44 
90  180  1.24        1.33           57.43 
95  180  1.21        1.32           57.44 
100  180  1.09        1.29           57.47 
105  180  0.91        1.23           57.51 
110  180  0.64        1.16           57.55 
115  180  0.29        1.07           57.60 
120  180  -0.14        0.97           57.65 
125  180  -0.66        0.86           57.71 
130  180  -1.29        0.74           57.78 
135  180  -2.03        0.63           57.86 
140  180  -2.90        0.51           57.96 
145  180  -3.94        0.40           58.07 
150  180  -5.17        0.30           58.17 
155  180  -6.67        0.22           58.27 
160  180  -8.55        0.14           58.36 
165  180  -11.00        0.08           58.44 
170  180  -14.49        0.04           58.50 
175  180  -20.49        0.01           58.54 
180  180  -89.91        0.00           179.08 
0  185  -89.91        0.00           -0.92 
5  185  -20.48        0.01           58.50 
10  185  -14.48        0.04           58.48 
15  185  -11.00        0.08           58.43 
20  185  -8.55        0.14           58.36 
25  185  -6.67        0.22           58.27 
30  185  -5.17        0.30           58.17 
35  185  -3.94        0.40           58.06 
40  185  -2.90        0.51           57.96 
45  185  -2.03        0.63           57.86 
50  185  -1.29        0.74           57.78 
55  185  -0.66        0.86           57.71 
60  185  -0.14        0.97           57.65 
65  185  0.29        1.07           57.60 
70  185  0.64        1.16           57.55 
75  185  0.91        1.23           57.51 
80  185  1.09        1.29           57.47 
85  185  1.21        1.32           57.44 
90  185  1.24        1.33           57.43 
95  185  1.21        1.32           57.44 
100  185  1.09        1.29           57.47 
105  185  0.91        1.23           57.51 
110  185  0.64        1.16           57.55 
115  185  0.29        1.07           57.60 
120  185  -0.14        0.97           57.65 
125  185  -0.66        0.86           57.71 
130  185  -1.29        0.74           57.78 
135  185  -2.03        0.63           57.86 
140  185  -2.90        0.51           57.96 
145  185  -3.94        0.40           58.07 
150  185  -5.17        0.30           58.17 
155  185  -6.67        0.22           58.27 
160  185  -8.55        0.14           58.36 
165  185  -11.00        0.08           58.44 
170  185  -14.49        0.04           58.50 
175  185  -20.49        0.01           58.54 
180  185  -89.91        0.00           179.08 
0  190  -89.91        0.00           -0.92 
5  190  -20.48        0.01           58.50 
10  190  -14.48        0.04           58.48 
15  190  -11.00        0.08           58.43 
20  190  -8.55        0.14           58.36 
25  190  -6.67        0.22           58.27 
30  190  -5.17        0.30           58.17 
35  190  -3.94        0.40           58.06 
40  190  -2.90        0.51           57.96 
45  190  -2.03        0.63           57.86 
50  190  -1.29        0.74           57.78 
55  190  -0.66        0.86           57.71 
60  190  -0.14        0.97           57.65 
65  190  0.29        1.07           57.60 
70  190  0.64        1.16           57.55 
75  190  0.91        1.23           57.51 
80  190  1.09        1.29           57.47 
85  190  1.21        1.32           57.44 
90  190  1.24        1.33           57.43 
95  190  1.21        1.32           57.44 
100  190  1.09        1.29           57.47 
105  190  0.91        1.23           57.51 
110  190  0.64        1.16           57.55 
115  190  0.29        1.07           57.60 
120  190  -0.14        0.97           57.65 
125  190  -0.66        0.86           57.71 
130  190  -1.29        0.74           57.78 
135  190  -2.03        0.63           57.86 
140  190  -2.90        0.51           57.96 
145  190  -3.94        0.40           58.07 
150  190  -5.17        0.30           58.17 
155  190  -6.67        0.22           58.27 
160  190  -8.55        0.14           58.36 
165  190  -11.00        0.08           58.44 
170  190  -14.49        0.04           58.50 
175  190  -20.49        0.01           58.54 
180  190  -89.91        0.00           179.08 
0  195  -89.91        0.00           -0.92 
5  195  -20.48        0.01           58.50 
10  195  -14.48        0.04           58.48 
15  195  -11.00        0.08           58.43 
20  195  -8.55        0.14           58.36 
25  195  -6.67        0.22           58.27 
30  195  -5.17        0.30           58.17 
35  195  -3.94        0.40           58.06 
40  195  -2.90        0.51           57.96 
45  195  -2.03        0.63           57.86 
50  195  -1.29        0.74           57.78 
55  195  -0.66        0.86           57.71 
60  195  -0.14        0.97           57.65 
65  195  0.29        1.07           57.60 
70  195  0.64        1.16           57.55 
75  195  0.91        1.23           57.51 
80  195  1.09        1.29           57.47 
85  195  1.21        1.32           57.44 
90  195  1.24        1.33           57.43 
95  195  1.21        1.32           57.44 
100  195  1.09        1.29           57.47 
105  195  0.91        1.23           57.51 
110  195  0.64        1.16           57.55 
115  195  0.29        1.07           57.60 
120  195  -0.14        0.97           57.65 
125  195  -0.66        0.86           57.71 
130  195  -1.29        0.74           57.78 
135  195  -2.03        0.63           57.86 
140  195  -2.90        0.51           57.96 
145  195  -3.94        0.40           58.07 
150  195  -5.17        0.30           58.17 
155  195  -6.67        0.22           58.27 
160  195  -8.55        0.14           58.36 
165  195  -11.00        0.08           58.44 
170  195  -14.49        0.04           58.50 
175  195  -20.49        0.01           58.54 
180  195  -89.91        0.00           179.08 
0  200  -89.91        0.00           -0.92 
5  200  -20.48        0.01           58.50 
10  200  -14.48        0.04           58.48 
15  200  -11.00        0.08           58.43 
20  200  -8.55        0.14           58.36 
25  200  -6.67        0.22           58.27 
30  200  -5.17        0.30           58.17 
35  200  -3.94        0.40           58.06 
40  200  -2.90        0.51           57.96 
45  200  -2.03        0.63           57.86 
50  200  -1.29        0.74           57.78 
55  200  -0.66        0.86           57.71 
60  200  -0.14        0.97           57.65 
65  200  0.29        1.07           57.60 
70  200  0.64        1.16           57.55 
75  200  0.91        1.23           57.51 
80  200  1.09        1.29           57.47 
85  200  1.21        1.32           57.44 
90  200  1.24        1.33           57.43 
95  200  1.21        1.32           57.44 
100  200  1.09        1.29           57.47 
105  200  0.91        1.23           57.51 
110  200  0.64        1.16           57.55 
115  200  0.29        1.07           57.60 
120  200  -0.14        0.97           57.65 
125  200  -0.66        0.86           57.71 
130  200  -1.29        0.74           57.78 
135  200  -2.03        0.63           57.86 
140  200  -2.90        0.51           57.96 
145  200  -3.94        0.40           58.07 
150  200  -5.17        0.30           58.17 
155  200  -6.67        0.22           58.27 
160  200  -8.55        0.14           58.36 
165  200  -11.00        0.08           58.44 
170  200  -14.49        0.04           58.50 
175  200  -20.49        0.01           58.54 
180  200  -89.91        0.00           179.08 
0  205  -89.91        0.00           -0.92 
5  205  -20.48        0.01           58.50 
10  205  -14.48        0.04           58.48 
15  205  -11.00        0.08           58.43 
20  205  -8.55        0.14           58.36 
25  205  -6.67        0.22           58.27 
30  205  -5.17        0.30           58.17 
35  205  -3.94        0.40           58.06 
40  205  -2.90        0.51           57.96 
45  205  -2.03        0.63           57.86 
50  205  -1.29        0.74           57.78 
55  205  -0.66        0.86           57.71 
60  205  -0.14        0.97           57.65 
65  205  0.29        1.07           57.60 
70  205  0.64        1.16           57.55 
75  205  0.91        1.23           57.51 
80  205  1.09        1.29           57.47 
85  205  1.21        1.32           57.44 
90  205  1.24        1.33           57.43 
95  205  1.21        1.32           57.44 
100  205  1.09        1.29           57.47 
105  205  0.91        1.23           57.51 
110  205  0.64        1.16           57.55 
115  205  0.29        1.07           57.60 
120  205  -0.14        0.97           57.65 
125  205  -0.66        0.86           57.71 
130  205  -1.29        0.74           57.78 
135  205  -2.03        0.63           57.86 
140  205  -2.90        0.51           57.96 
145  205  -3.94        0.40           58.07 
150  205  -5.17        0.30           58.17 
155  205  -6.67        0.22           58.27 
160  205  -8.55        0.14           58.36 
165  205  -11.00        0.08           58.44 
170  205  -14.49        0.04           58.50 
175  205  -20.49        0.01           58.54 
180  205  -89.91        0.00           179.08 
0  210  -89.91        0.00           -0.92 
5  210  -20.48        0.01           58.50 
10  210  -14.48        0.04           58.48 
15  210  -11.00        0.08           58.43 
20  210  -8.55        0.14           58.36 
25  210  -6.67        0.22           58.27 
30  210  -5.17        0.30           58.17 
35  210  -3.94        0.40           58.06 
40  210  -2.90        0.51           57.96 
45  210  -2.03        0.63           57.86 
50  210  -1.29        0.74           57.78 
55  210  -0.66        0.86           57.71 
60  210  -0.14        0.97           57.65 
65  210  0.29        1.07           57.60 
70  210  0.64        1.16           57.55 
