freq : 400.00 MHz
SWR : 4.34
 Theta     Phi     Gain(dB)     Gain     Phase(deg) 
85  100  2.46        1.76           125.32 
90  100  2.57        1.81           126.01 
95  100  2.46        1.76           125.33 
100  100  2.13        1.63           123.24 
105  100  1.60        1.45           119.69 
110  100  0.92        1.24           114.58 
115  100  0.16        1.04           107.91 
120  100  -0.62        0.87           -99.86 
125  100  -1.33        0.74           -90.86 
130  100  -1.94        0.64           -81.62 
135  100  -2.47        0.57           -72.86 
140  100  -3.00        0.50           -65.09 
145  100  -3.63        0.43           -58.55 
150  100  -4.46        0.36           -53.27 
155  100  -5.57        0.28           -49.09 
160  100  -7.13        0.19           -45.86 
165  100  -9.33        0.12           -43.47 
170  100  -12.65        0.05           -41.86 
175  100  -18.58        0.01           -41.11 
180  100  -57.17        0.00           176.21 
0  105  -57.17        0.00           3.79 
5  105  -18.43        0.01           -40.18 
10  105  -12.58        0.06           -41.39 
15  105  -9.28        0.12           -43.13 
20  105  -7.09        0.20           -45.59 
25  105  -5.55        0.28           -48.87 
30  105  -4.44        0.36           -53.07 
35  105  -3.62        0.43           -58.37 
40  105  -3.00        0.50           -64.91 
45  105  -2.47        0.57           -72.70 
50  105  -1.94        0.64           -81.48 
55  105  -1.33        0.74           -90.74 
60  105  -0.62        0.87           -99.77 
65  105  0.15        1.04           107.84 
70  105  0.92        1.24           114.53 
75  105  1.60        1.45           119.66 
80  105  2.13        1.63           123.22 
85  105  2.46        1.76           125.32 
90  105  2.57        1.81           126.01 
95  105  2.46        1.76           125.33 
100  105  2.13        1.63           123.24 
105  105  1.60        1.45           119.69 
110  105  0.92        1.24           114.58 
115  105  0.16        1.04           107.91 
120  105  -0.62        0.87           -99.86 
125  105  -1.33        0.74           -90.86 
130  105  -1.94        0.64           -81.62 
135  105  -2.47        0.57           -72.86 
140  105  -3.00        0.50           -65.09 
145  105  -3.63        0.43           -58.55 
150  105  -4.46        0.36           -53.27 
155  105  -5.57        0.28           -49.09 
160  105  -7.13        0.19           -45.86 
165  105  -9.33        0.12           -43.47 
170  105  -12.65        0.05           -41.86 
175  105  -18.58        0.01           -41.11 
180  105  -57.17        0.00           176.21 
0  110  -57.17        0.00           3.79 
5  110  -18.43        0.01           -40.18 
10  110  -12.58        0.06           -41.39 
15  110  -9.28        0.12           -43.13 
20  110  -7.09        0.20           -45.59 
25  110  -5.55        0.28           -48.87 
30  110  -4.44        0.36           -53.07 
35  110  -3.62        0.43           -58.37 
40  110  -3.00        0.50           -64.91 
45  110  -2.47        0.57           -72.70 
50  110  -1.94        0.64           -81.48 
55  110  -1.33        0.74           -90.74 
60  110  -0.62        0.87           -99.77 
65  110  0.15        1.04           107.84 
70  110  0.92        1.24           114.53 
75  110  1.60        1.45           119.66 
80  110  2.13        1.63           123.22 
85  110  2.46        1.76           125.32 
90  110  2.57        1.81           126.01 
95  110  2.46        1.76           125.33 
100  110  2.13        1.63           123.24 
105  110  1.60        1.45           119.69 
110  110  0.92        1.24           114.58 
115  110  0.16        1.04           107.91 
120  110  -0.62        0.87           -99.86 
125  110  -1.33        0.74           -90.86 
130  110  -1.94        0.64           -81.62 
135  110  -2.47        0.57           -72.86 
140  110  -3.00        0.50           -65.09 
145  110  -3.63        0.43           -58.55 
150  110  -4.46        0.36           -53.27 
155  110  -5.57        0.28           -49.09 
160  110  -7.13        0.19           -45.86 
165  110  -9.33        0.12           -43.47 
170  110  -12.65        0.05           -41.86 
175  110  -18.58        0.01           -41.11 
180  110  -57.17        0.00           176.21 
0  115  -57.17        0.00           3.79 
5  115  -18.43        0.01           -40.18 
10  115  -12.58        0.06           -41.39 
15  115  -9.28        0.12           -43.13 
20  115  -7.09        0.20           -45.59 
25  115  -5.55        0.28           -48.87 
30  115  -4.44        0.36           -53.07 
35  115  -3.62        0.43           -58.37 
40  115  -3.00        0.50           -64.91 
45  115  -2.47        0.57           -72.70 
50  115  -1.94        0.64           -81.48 
55  115  -1.33        0.74           -90.74 
60  115  -0.62        0.87           -99.77 
65  115  0.15        1.04           107.84 
70  115  0.92        1.24           114.53 
75  115  1.60        1.45           119.66 
80  115  2.13        1.63           123.22 
85  115  2.46        1.76           125.32 
90  115  2.57        1.81           126.01 
95  115  2.46        1.76           125.33 
100  115  2.13        1.63           123.24 
105  115  1.60        1.45           119.69 
110  115  0.92        1.24           114.58 
115  115  0.16        1.04           107.91 
120  115  -0.62        0.87           -99.86 
125  115  -1.33        0.74           -90.86 
130  115  -1.94        0.64           -81.62 
135  115  -2.47        0.57           -72.86 
140  115  -3.00        0.50           -65.09 
145  115  -3.63        0.43           -58.55 
150  115  -4.46        0.36           -53.27 
155  115  -5.57        0.28           -49.09 
160  115  -7.13        0.19           -45.86 
165  115  -9.33        0.12           -43.47 
170  115  -12.65        0.05           -41.86 
175  115  -18.58        0.01           -41.11 
180  115  -57.17        0.00           176.21 
0  120  -57.17        0.00           3.79 
5  120  -18.43        0.01           -40.18 
10  120  -12.58        0.06           -41.39 
15  120  -9.28        0.12           -43.13 
20  120  -7.09        0.20           -45.59 
25  120  -5.55        0.28           -48.87 
30  120  -4.44        0.36           -53.07 
35  120  -3.62        0.43           -58.37 
40  120  -3.00        0.50           -64.91 
45  120  -2.47        0.57           -72.70 
50  120  -1.94        0.64           -81.48 
55  120  -1.33        0.74           -90.74 
60  120  -0.62        0.87           -99.77 
65  120  0.15        1.04           107.84 
70  120  0.92        1.24           114.53 
75  120  1.60        1.45           119.66 
80  120  2.13        1.63           123.22 
85  120  2.46        1.76           125.32 
90  120  2.57        1.81           126.01 
95  120  2.46        1.76           125.33 
100  120  2.13        1.63           123.24 
105  120  1.60        1.45           119.69 
110  120  0.92        1.24           114.58 
115  120  0.16        1.04           107.91 
120  120  -0.62        0.87           -99.86 
125  120  -1.33        0.74           -90.86 
130  120  -1.94        0.64           -81.62 
135  120  -2.47        0.57           -72.86 
140  120  -3.00        0.50           -65.09 
145  120  -3.63        0.43           -58.55 
150  120  -4.46        0.36           -53.27 
155  120  -5.57        0.28           -49.09 
160  120  -7.13        0.19           -45.86 
165  120  -9.33        0.12           -43.47 
170  120  -12.65        0.05           -41.86 
175  120  -18.58        0.01           -41.11 
180  120  -57.17        0.00           176.21 
0  125  -57.17        0.00           3.79 
5  125  -18.43        0.01           -40.18 
10  125  -12.58        0.06           -41.39 
15  125  -9.28        0.12           -43.13 
20  125  -7.09        0.20           -45.59 
25  125  -5.55        0.28           -48.87 
30  125  -4.44        0.36           -53.07 
35  125  -3.62        0.43           -58.37 
40  125  -3.00        0.50           -64.91 
45  125  -2.47        0.57           -72.70 
50  125  -1.94        0.64           -81.48 
55  125  -1.33        0.74           -90.74 
60  125  -0.62        0.87           -99.77 
65  125  0.15        1.04           107.84 
70  125  0.92        1.24           114.53 
75  125  1.60        1.45           119.66 
80  125  2.13        1.63           123.22 
85  125  2.46        1.76           125.32 
90  125  2.57        1.81           126.01 
95  125  2.46        1.76           125.33 
100  125  2.13        1.63           123.24 
105  125  1.60        1.45           119.69 
110  125  0.92        1.24           114.58 
115  125  0.16        1.04           107.91 
120  125  -0.62        0.87           -99.86 
125  125  -1.33        0.74           -90.86 
130  125  -1.94        0.64           -81.62 
135  125  -2.47        0.57           -72.86 
140  125  -3.00        0.50           -65.09 
145  125  -3.63        0.43           -58.55 
150  125  -4.46        0.36           -53.27 
155  125  -5.57        0.28           -49.09 
160  125  -7.13        0.19           -45.86 
165  125  -9.33        0.12           -43.47 
170  125  -12.65        0.05           -41.86 
175  125  -18.58        0.01           -41.11 
180  125  -57.17        0.00           176.21 
0  130  -57.17        0.00           3.79 
5  130  -18.43        0.01           -40.18 
10  130  -12.58        0.06           -41.39 
15  130  -9.28        0.12           -43.13 
20  130  -7.09        0.20           -45.59 
25  130  -5.55        0.28           -48.87 
30  130  -4.44        0.36           -53.07 
35  130  -3.62        0.43           -58.37 
40  130  -3.00        0.50           -64.91 
45  130  -2.47        0.57           -72.70 
50  130  -1.94        0.64           -81.48 
55  130  -1.33        0.74           -90.74 
60  130  -0.62        0.87           -99.77 
65  130  0.15        1.04           107.84 
70  130  0.92        1.24           114.53 
75  130  1.60        1.45           119.66 
80  130  2.13        1.63           123.22 
85  130  2.46        1.76           125.32 
90  130  2.57        1.81           126.01 
95  130  2.46        1.76           125.33 
100  130  2.13        1.63           123.24 
105  130  1.60        1.45           119.69 
110  130  0.92        1.24           114.58 
115  130  0.16        1.04           107.91 
120  130  -0.62        0.87           -99.86 
125  130  -1.33        0.74           -90.86 
130  130  -1.94        0.64           -81.62 
135  130  -2.47        0.57           -72.86 
140  130  -3.00        0.50           -65.09 
145  130  -3.63        0.43           -58.55 
150  130  -4.46        0.36           -53.27 
155  130  -5.57        0.28           -49.09 
160  130  -7.13        0.19           -45.86 
165  130  -9.33        0.12           -43.47 
170  130  -12.65        0.05           -41.86 
175  130  -18.58        0.01           -41.11 
180  130  -57.17        0.00           176.21 
0  135  -57.17        0.00           3.79 
5  135  -18.43        0.01           -40.18 
10  135  -12.58        0.06           -41.39 
15  135  -9.28        0.12           -43.13 
20  135  -7.09        0.20           -45.59 
25  135  -5.55        0.28           -48.87 
30  135  -4.44        0.36           -53.07 
35  135  -3.62        0.43           -58.37 
40  135  -3.00        0.50           -64.91 
45  135  -2.47        0.57           -72.70 
50  135  -1.94        0.64           -81.48 
55  135  -1.33        0.74           -90.74 
60  135  -0.62        0.87           -99.77 
65  135  0.15        1.04           107.84 
70  135  0.92        1.24           114.53 
75  135  1.60        1.45           119.66 
80  135  2.13        1.63           123.22 
85  135  2.46        1.76           125.32 
90  135  2.57        1.81           126.01 
95  135  2.46        1.76           125.33 
100  135  2.13        1.63           123.24 
105  135  1.60        1.45           119.69 
110  135  0.92        1.24           114.58 
115  135  0.16        1.04           107.91 
120  135  -0.62        0.87           -99.86 
125  135  -1.33        0.74           -90.86 
130  135  -1.94        0.64           -81.62 
135  135  -2.47        0.57           -72.86 
140  135  -3.00        0.50           -65.09 
145  135  -3.63        0.43           -58.55 
150  135  -4.46        0.36           -53.27 
155  135  -5.57        0.28           -49.09 
160  135  -7.13        0.19           -45.86 
165  135  -9.33        0.12           -43.47 
170  135  -12.65        0.05           -41.86 
175  135  -18.58        0.01           -41.11 
180  135  -57.17        0.00           176.21 
0  140  -57.17        0.00           3.79 
5  140  -18.43        0.01           -40.18 
10  140  -12.58        0.06           -41.39 
15  140  -9.28        0.12           -43.13 
20  140  -7.09        0.20           -45.59 
25  140  -5.55        0.28           -48.87 
30  140  -4.44        0.36           -53.07 
35  140  -3.62        0.43           -58.37 
40  140  -3.00        0.50           -64.91 
45  140  -2.47        0.57           -72.70 
50  140  -1.94        0.64           -81.48 
55  140  -1.33        0.74           -90.74 
60  140  -0.62        0.87           -99.77 
65  140  0.15        1.04           107.84 
70  140  0.92        1.24           114.53 
75  140  1.60        1.45           119.66 
80  140  2.13        1.63           123.22 
85  140  2.46        1.76           125.32 
90  140  2.57        1.81           126.01 
95  140  2.46        1.76           125.33 
100  140  2.13        1.63           123.24 
105  140  1.60        1.45           119.69 
110  140  0.92        1.24           114.58 
115  140  0.16        1.04           107.91 
120  140  -0.62        0.87           -99.86 
125  140  -1.33        0.74           -90.86 
130  140  -1.94        0.64           -81.62 
135  140  -2.47        0.57           -72.86 
140  140  -3.00        0.50           -65.09 
145  140  -3.63        0.43           -58.55 
150  140  -4.46        0.36           -53.27 
155  140  -5.57        0.28           -49.09 
160  140  -7.13        0.19           -45.86 
165  140  -9.33        0.12           -43.47 
170  140  -12.65        0.05           -41.86 
175  140  -18.58        0.01           -41.11 
180  140  -57.17        0.00           176.21 
0  145  -57.17        0.00           3.79 
5  145  -18.43        0.01           -40.18 
10  145  -12.58        0.06           -41.39 
15  145  -9.28        0.12           -43.13 
20  145  -7.09        0.20           -45.59 
25  145  -5.55        0.28           -48.87 
30  145  -4.44        0.36           -53.07 
35  145  -3.62        0.43           -58.37 
40  145  -3.00        0.50           -64.91 
45  145  -2.47        0.57           -72.70 
50  145  -1.94        0.64           -81.48 
55  145  -1.33        0.74           -90.74 
60  145  -0.62        0.87           -99.77 
65  145  0.15        1.04           107.84 
70  145  0.92        1.24           114.53 
75  145  1.60        1.45           119.66 
80  145  2.13        1.63           123.22 
85  145  2.46        1.76           125.32 
90  145  2.57        1.81           126.01 
95  145  2.46        1.76           125.33 
100  145  2.13        1.63           123.24 
105  145  1.60        1.45           119.69 
110  145  0.92        1.24           114.58 
115  145  0.16        1.04           107.91 
120  145  -0.62        0.87           -99.86 
125  145  -1.33        0.74           -90.86 
130  145  -1.94        0.64           -81.62 
135  145  -2.47        0.57           -72.86 
140  145  -3.00        0.50           -65.09 
145  145  -3.63        0.43           -58.55 
150  145  -4.46        0.36           -53.27 
155  145  -5.57        0.28           -49.09 
160  145  -7.13        0.19           -45.86 
165  145  -9.33        0.12           -43.47 
170  145  -12.65        0.05           -41.86 
175  145  -18.58        0.01           -41.11 
180  145  -57.17        0.00           176.21 
0  150  -57.17        0.00           3.79 
5  150  -18.43        0.01           -40.18 
10  150  -12.58        0.06           -41.39 
15  150  -9.28        0.12           -43.13 
20  150  -7.09        0.20           -45.59 
25  150  -5.55        0.28           -48.87 
30  150  -4.44        0.36           -53.07 
35  150  -3.62        0.43           -58.37 
40  150  -3.00        0.50           -64.91 
45  150  -2.47        0.57           -72.70 
50  150  -1.94        0.64           -81.48 
55  150  -1.33        0.74           -90.74 
60  150  -0.62        0.87           -99.77 
65  150  0.15        1.04           107.84 
70  150  0.92        1.24           114.53 
75  150  1.60        1.45           119.66 
80  150  2.13        1.63           123.22 
85  150  2.46        1.76           125.32 
90  150  2.57        1.81           126.01 
95  150  2.46        1.76           125.33 
100  150  2.13        1.63           123.24 
105  150  1.60        1.45           119.69 
110  150  0.92        1.24           114.58 
115  150  0.16        1.04           107.91 
120  150  -0.62        0.87           -99.86 
125  150  -1.33        0.74           -90.86 
130  150  -1.94        0.64           -81.62 
135  150  -2.47        0.57           -72.86 
140  150  -3.00        0.50           -65.09 
145  150  -3.63        0.43           -58.55 
150  150  -4.46        0.36           -53.27 
155  150  -5.57        0.28           -49.09 
160  150  -7.13        0.19           -45.86 
165  150  -9.33        0.12           -43.47 
170  150  -12.65        0.05           -41.86 
175  150  -18.58        0.01           -41.11 
180  150  -57.17        0.00           176.21 
0  155  -57.17        0.00           3.79 
5  155  -18.43        0.01           -40.18 
10  155  -12.58        0.06           -41.39 
15  155  -9.28        0.12           -43.13 
20  155  -7.09        0.20           -45.59 
25  155  -5.55        0.28           -48.87 
30  155  -4.44        0.36           -53.07 
35  155  -3.62        0.43           -58.37 
40  155  -3.00        0.50           -64.91 
45  155  -2.47        0.57           -72.70 
50  155  -1.94        0.64           -81.48 
55  155  -1.33        0.74           -90.74 
60  155  -0.62        0.87           -99.77 
65  155  0.15        1.04           107.84 
70  155  0.92        1.24           114.53 
75  155  1.60        1.45           119.66 
80  155  2.13        1.63           123.22 
85  155  2.46        1.76           125.32 
90  155  2.57        1.81           126.01 
95  155  2.46        1.76           125.33 
100  155  2.13        1.63           123.24 
105  155  1.60        1.45           119.69 
110  155  0.92        1.24           114.58 
115  155  0.16        1.04           107.91 
120  155  -0.62        0.87           -99.86 
125  155  -1.33        0.74           -90.86 
130  155  -1.94        0.64           -81.62 
135  155  -2.47        0.57           -72.86 
140  155  -3.00        0.50           -65.09 
145  155  -3.63        0.43           -58.55 
150  155  -4.46        0.36           -53.27 
155  155  -5.57        0.28           -49.09 
160  155  -7.13        0.19           -45.86 
165  155  -9.33        0.12           -43.47 
170  155  -12.65        0.05           -41.86 
175  155  -18.58        0.01           -41.11 
180  155  -57.17        0.00           176.21 
0  160  -57.17        0.00           3.79 
5  160  -18.43        0.01           -40.18 
10  160  -12.58        0.06           -41.39 
15  160  -9.28        0.12           -43.13 
20  160  -7.09        0.20           -45.59 
25  160  -5.55        0.28           -48.87 
30  160  -4.44        0.36           -53.07 
35  160  -3.62        0.43           -58.37 
40  160  -3.00        0.50           -64.91 
45  160  -2.47        0.57           -72.70 
50  160  -1.94        0.64           -81.48 
55  160  -1.33        0.74           -90.74 
60  160  -0.62        0.87           -99.77 
65  160  0.15        1.04           107.84 
70  160  0.92        1.24           114.53 
75  160  1.60        1.45           119.66 
80  160  2.13        1.63           123.22 
85  160  2.46        1.76           125.32 
90  160  2.57        1.81           126.01 
95  160  2.46        1.76           125.33 
100  160  2.13        1.63           123.24 
105  160  1.60        1.45           119.69 
110  160  0.92        1.24           114.58 
115  160  0.16        1.04           107.91 
120  160  -0.62        0.87           -99.86 
125  160  -1.33        0.74           -90.86 
130  160  -1.94        0.64           -81.62 
135  160  -2.47        0.57           -72.86 
140  160  -3.00        0.50           -65.09 
145  160  -3.63        0.43           -58.55 
150  160  -4.46        0.36           -53.27 
155  160  -5.57        0.28           -49.09 
160  160  -7.13        0.19           -45.86 
165  160  -9.33        0.12           -43.47 
170  160  -12.65        0.05           -41.86 
175  160  -18.58        0.01           -41.11 
180  160  -57.17        0.00           176.21 
0  165  -57.17        0.00           3.79 
5  165  -18.43        0.01           -40.18 
10  165  -12.58        0.06           -41.39 
15  165  -9.28        0.12           -43.13 
20  165  -7.09        0.20           -45.59 
25  165  -5.55        0.28           -48.87 
30  165  -4.44        0.36           -53.07 
35  165  -3.62        0.43           -58.37 
40  165  -3.00        0.50           -64.91 
45  165  -2.47        0.57           -72.70 
50  165  -1.94        0.64           -81.48 
55  165  -1.33        0.74           -90.74 
60  165  -0.62        0.87           -99.77 
65  165  0.15        1.04           107.84 
70  165  0.92        1.24           114.53 
75  165  1.60        1.45           119.66 
80  165  2.13        1.63           123.22 
85  165  2.46        1.76           125.32 
90  165  2.57        1.81           126.01 
95  165  2.46        1.76           125.33 
100  165  2.13        1.63           123.24 
105  165  1.60        1.45           119.69 
110  165  0.92        1.24           114.58 
115  165  0.16        1.04           107.91 
120  165  -0.62        0.87           -99.86 
125  165  -1.33        0.74           -90.86 
130  165  -1.94        0.64           -81.62 
135  165  -2.47        0.57           -72.86 
140  165  -3.00        0.50           -65.09 
145  165  -3.63        0.43           -58.55 
150  165  -4.46        0.36           -53.27 
155  165  -5.57        0.28           -49.09 
160  165  -7.13        0.19           -45.86 
165  165  -9.33        0.12           -43.47 
170  165  -12.65        0.05           -41.86 
175  165  -18.58        0.01           -41.11 
180  165  -57.17        0.00           176.21 
0  170  -57.17        0.00           3.79 
5  170  -18.43        0.01           -40.18 
10  170  -12.58        0.06           -41.39 
15  170  -9.28        0.12           -43.13 
20  170  -7.09        0.20           -45.59 
25  170  -5.55        0.28           -48.87 
30  170  -4.44        0.36           -53.07 
35  170  -3.62        0.43           -58.37 
40  170  -3.00        0.50           -64.91 
45  170  -2.47        0.57           -72.70 
50  170  -1.94        0.64           -81.48 
55  170  -1.33        0.74           -90.74 
60  170  -0.62        0.87           -99.77 
65  170  0.15        1.04           107.84 
70  170  0.92        1.24           114.53 
75  170  1.60        1.45           119.66 
80  170  2.13        1.63           123.22 
85  170  2.46        1.76           125.32 
90  170  2.57        1.81           126.01 
95  170  2.46        1.76           125.33 
100  170  2.13        1.63           123.24 
105  170  1.60        1.45           119.69 
110  170  0.92        1.24           114.58 
115  170  0.16        1.04           107.91 
120  170  -0.62        0.87           -99.86 
125  170  -1.33        0.74           -90.86 
130  170  -1.94        0.64           -81.62 
135  170  -2.47        0.57           -72.86 
140  170  -3.00        0.50           -65.09 
145  170  -3.63        0.43           -58.55 
150  170  -4.46        0.36           -53.27 
155  170  -5.57        0.28           -49.09 
160  170  -7.13        0.19           -45.86 
165  170  -9.33        0.12           -43.47 
170  170  -12.65        0.05           -41.86 
175  170  -18.58        0.01           -41.11 
180  170  -57.17        0.00           176.21 
0  175  -57.17        0.00           3.79 
5  175  -18.43        0.01           -40.18 
10  175  -12.58        0.06           -41.39 
15  175  -9.28        0.12           -43.13 
20  175  -7.09        0.20           -45.59 
25  175  -5.55        0.28           -48.87 
30  175  -4.44        0.36           -53.07 
35  175  -3.62        0.43           -58.37 
40  175  -3.00        0.50           -64.91 
45  175  -2.47        0.57           -72.70 
50  175  -1.94        0.64           -81.48 
55  175  -1.33        0.74           -90.74 
60  175  -0.62        0.87           -99.77 
65  175  0.15        1.04           107.84 
70  175  0.92        1.24           114.53 
75  175  1.60        1.45           119.66 
80  175  2.13        1.63           123.22 
85  175  2.46        1.76           125.32 
90  175  2.57        1.81           126.01 
95  175  2.46        1.76           125.33 
100  175  2.13        1.63           123.24 
105  175  1.60        1.45           119.69 
110  175  0.92        1.24           114.58 
115  175  0.16        1.04           107.91 
120  175  -0.62        0.87           -99.86 
125  175  -1.33        0.74           -90.86 
130  175  -1.94        0.64           -81.62 
135  175  -2.47        0.57           -72.86 
140  175  -3.00        0.50           -65.09 
145  175  -3.63        0.43           -58.55 
150  175  -4.46        0.36           -53.27 
155  175  -5.57        0.28           -49.09 
160  175  -7.13        0.19           -45.86 
165  175  -9.33        0.12           -43.47 
170  175  -12.65        0.05           -41.86 
175  175  -18.58        0.01           -41.11 
180  175  -57.17        0.00           176.21 
0  180  -57.17        0.00           3.79 
5  180  -18.43        0.01           -40.18 
10  180  -12.58        0.06           -41.39 
15  180  -9.28        0.12           -43.13 
20  180  -7.09        0.20           -45.59 
25  180  -5.55        0.28           -48.87 
30  180  -4.44        0.36           -53.07 
35  180  -3.62        0.43           -58.37 
40  180  -3.00        0.50           -64.91 
45  180  -2.47        0.57           -72.70 
50  180  -1.94        0.64           -81.48 
55  180  -1.33        0.74           -90.74 
60  180  -0.62        0.87           -99.77 
65  180  0.15        1.04           107.84 
70  180  0.92        1.24           114.53 
75  180  1.60        1.45           119.66 
80  180  2.13        1.63           123.22 
85  180  2.46        1.76           125.32 
90  180  2.57        1.81           126.01 
95  180  2.46        1.76           125.33 
100  180  2.13        1.63           123.24 
105  180  1.60        1.45           119.69 
110  180  0.92        1.24           114.58 
115  180  0.16        1.04           107.91 
120  180  -0.62        0.87           -99.86 
125  180  -1.33        0.74           -90.86 
130  180  -1.94        0.64           -81.62 
135  180  -2.47        0.57           -72.86 
140  180  -3.00        0.50           -65.09 
145  180  -3.63        0.43           -58.55 
150  180  -4.46        0.36           -53.27 
155  180  -5.57        0.28           -49.09 
160  180  -7.13        0.19           -45.86 
165  180  -9.33        0.12           -43.47 
170  180  -12.65        0.05           -41.86 
175  180  -18.58        0.01           -41.11 
180  180  -57.17        0.00           176.21 
0  185  -57.17        0.00           3.79 
5  185  -18.43        0.01           -40.18 
10  185  -12.58        0.06           -41.39 
15  185  -9.28        0.12           -43.13 
20  185  -7.09        0.20           -45.59 
25  185  -5.55        0.28           -48.87 
30  185  -4.44        0.36           -53.07 
35  185  -3.62        0.43           -58.37 
40  185  -3.00        0.50           -64.91 
45  185  -2.47        0.57           -72.70 
50  185  -1.94        0.64           -81.48 
55  185  -1.33        0.74           -90.74 
60  185  -0.62        0.87           -99.77 
65  185  0.15        1.04           107.84 
70  185  0.92        1.24           114.53 
75  185  1.60        1.45           119.66 
80  185  2.13        1.63           123.22 
85  185  2.46        1.76           125.32 
90  185  2.57        1.81           126.01 
95  185  2.46        1.76           125.33 
100  185  2.13        1.63           123.24 
105  185  1.60        1.45           119.69 
110  185  0.92        1.24           114.58 
115  185  0.16        1.04           107.91 
120  185  -0.62        0.87           -99.86 
125  185  -1.33        0.74           -90.86 
130  185  -1.94        0.64           -81.62 
135  185  -2.47        0.57           -72.86 
140  185  -3.00        0.50           -65.09 
145  185  -3.63        0.43           -58.55 
150  185  -4.46        0.36           -53.27 
155  185  -5.57        0.28           -49.09 
160  185  -7.13        0.19           -45.86 
165  185  -9.33        0.12           -43.47 
170  185  -12.65        0.05           -41.86 
175  185  -18.58        0.01           -41.11 
180  185  -57.17        0.00           176.21 
0  190  -57.17        0.00           3.79 
5  190  -18.43        0.01           -40.18 
10  190  -12.58        0.06           -41.39 
15  190  -9.28        0.12           -43.13 
20  190  -7.09        0.20           -45.59 
25  190  -5.55        0.28           -48.87 
30  190  -4.44        0.36           -53.07 
35  190  -3.62        0.43           -58.37 
40  190  -3.00        0.50           -64.91 
45  190  -2.47        0.57           -72.70 
50  190  -1.94        0.64           -81.48 
55  190  -1.33        0.74           -90.74 
60  190  -0.62        0.87           -99.77 
65  190  0.15        1.04           107.84 
70  190  0.92        1.24           114.53 
75  190  1.60        1.45           119.66 
80  190  2.13        1.63           123.22 
85  190  2.46        1.76           125.32 
90  190  2.57        1.81           126.01 
95  190  2.46        1.76           125.33 
100  190  2.13        1.63           123.24 
105  190  1.60        1.45           119.69 
110  190  0.92        1.24           114.58 
115  190  0.16        1.04           107.91 
120  190  -0.62        0.87           -99.86 
125  190  -1.33        0.74           -90.86 
130  190  -1.94        0.64           -81.62 
135  190  -2.47        0.57           -72.86 
140  190  -3.00        0.50           -65.09 
145  190  -3.63        0.43           -58.55 
150  190  -4.46        0.36           -53.27 
155  190  -5.57        0.28           -49.09 
160  190  -7.13        0.19           -45.86 
165  190  -9.33        0.12           -43.47 
170  190  -12.65        0.05           -41.86 
175  190  -18.58        0.01           -41.11 
180  190  -57.17        0.00           176.21 
0  195  -57.17        0.00           3.79 
5  195  -18.43        0.01           -40.18 
10  195  -12.58        0.06           -41.39 
15  195  -9.28        0.12           -43.13 
20  195  -7.09        0.20           -45.59 
25  195  -5.55        0.28           -48.87 
30  195  -4.44        0.36           -53.07 
35  195  -3.62        0.43           -58.37 
40  195  -3.00        0.50           -64.91 
45  195  -2.47        0.57           -72.70 
50  195  -1.94        0.64           -81.48 
55  195  -1.33        0.74           -90.74 
60  195  -0.62        0.87           -99.77 
65  195  0.15        1.04           107.84 
70  195  0.92        1.24           114.53 
75  195  1.60        1.45           119.66 
80  195  2.13        1.63           123.22 
85  195  2.46        1.76           125.32 
90  195  2.57        1.81           126.01 
95  195  2.46        1.76           125.33 
100  195  2.13        1.63           123.24 
105  195  1.60        1.45           119.69 
110  195  0.92        1.24           114.58 
115  195  0.16        1.04           107.91 
120  195  -0.62        0.87           -99.86 
125  195  -1.33        0.74           -90.86 
130  195  -1.94        0.64           -81.62 
135  195  -2.47        0.57           -72.86 
140  195  -3.00        0.50           -65.09 
145  195  -3.63        0.43           -58.55 
150  195  -4.46        0.36           -53.27 
155  195  -5.57        0.28           -49.09 
160  195  -7.13        0.19           -45.86 
165  195  -9.33        0.12           -43.47 
170  195  -12.65        0.05           -41.86 
175  195  -18.58        0.01           -41.11 
180  195  -57.17        0.00           176.21 
0  200  -57.17        0.00           3.79 
5  200  -18.43        0.01           -40.18 
10  200  -12.58        0.06           -41.39 
15  200  -9.28        0.12           -43.13 
20  200  -7.09        0.20           -45.59 
25  200  -5.55        0.28           -48.87 
30  200  -4.44        0.36           -53.07 
35  200  -3.62        0.43           -58.37 
40  200  -3.00        0.50           -64.91 
45  200  -2.47        0.57           -72.70 
50  200  -1.94        0.64           -81.48 
55  200  -1.33        0.74           -90.74 
60  200  -0.62        0.87           -99.77 
65  200  0.15        1.04           107.84 
70  200  0.92        1.24           114.53 
75  200  1.60        1.45           119.66 
80  200  2.13        1.63           123.22 
85  200  2.46        1.76           125.32 
90  200  2.57        1.81           126.01 
95  200  2.46        1.76           125.33 
100  200  2.13        1.63           123.24 
105  200  1.60        1.45           119.69 
110  200  0.92        1.24           114.58 
115  200  0.16        1.04           107.91 
120  200  -0.62        0.87           -99.86 
125  200  -1.33        0.74           -90.86 
130  200  -1.94        0.64           -81.62 
135  200  -2.47        0.57           -72.86 
140  200  -3.00        0.50           -65.09 
145  200  -3.63        0.43           -58.55 
150  200  -4.46        0.36           -53.27 
155  200  -5.57        0.28           -49.09 
160  200  -7.13        0.19           -45.86 
165  200  -9.33        0.12           -43.47 
170  200  -12.65        0.05           -41.86 
175  200  -18.58        0.01           -41.11 
180  200  -57.17        0.00           176.21 
