freq : 350.00 MHz
SWR : 4.53
 Theta     Phi     Gain(dB)     Gain     Phase(deg) 
95  100  2.67        1.85           114.11 
100  100  2.39        1.73           113.13 
105  100  1.94        1.56           111.45 
110  100  1.32        1.36           109.05 
115  100  0.54        1.13           105.89 
120  100  -0.36        0.92           101.94 
125  100  -1.38        0.73           -97.22 
130  100  -2.46        0.57           -91.80 
135  100  -3.61        0.44           -85.83 
140  100  -4.79        0.33           -79.60 
145  100  -6.04        0.25           -73.42 
150  100  -7.37        0.18           -67.63 
155  100  -8.90        0.13           -62.46 
160  100  -10.74        0.08           -58.12 
165  100  -13.14        0.05           -54.71 
170  100  -16.59        0.02           -52.34 
175  100  -22.59        0.01           -51.20 
180  100  -58.97        0.00           176.65 
0  105  -58.97        0.00           3.35 
5  105  -22.44        0.01           -49.81 
10  105  -16.51        0.02           -51.63 
15  105  -13.10        0.05           -54.22 
20  105  -10.71        0.08           -57.74 
25  105  -8.88        0.13           -62.15 
30  105  -7.36        0.18           -67.36 
35  105  -6.03        0.25           -73.20 
40  105  -4.79        0.33           -79.41 
45  105  -3.61        0.44           -85.68 
50  105  -2.47        0.57           -91.67 
55  105  -1.38        0.73           -97.12 
60  105  -0.37        0.92           101.86 
65  105  0.54        1.13           105.84 
70  105  1.31        1.35           109.01 
75  105  1.94        1.56           111.42 
80  105  2.39        1.73           113.11 
85  105  2.67        1.85           114.10 
90  105  2.76        1.89           114.44 
95  105  2.67        1.85           114.11 
100  105  2.39        1.73           113.13 
105  105  1.94        1.56           111.45 
110  105  1.32        1.36           109.05 
115  105  0.54        1.13           105.89 
120  105  -0.36        0.92           101.94 
125  105  -1.38        0.73           -97.22 
130  105  -2.46        0.57           -91.80 
135  105  -3.61        0.44           -85.83 
140  105  -4.79        0.33           -79.60 
145  105  -6.04        0.25           -73.42 
150  105  -7.37        0.18           -67.63 
155  105  -8.90        0.13           -62.46 
160  105  -10.74        0.08           -58.12 
165  105  -13.14        0.05           -54.71 
170  105  -16.59        0.02           -52.34 
175  105  -22.59        0.01           -51.20 
180  105  -58.97        0.00           176.65 
0  110  -58.97        0.00           3.35 
5  110  -22.44        0.01           -49.81 
10  110  -16.51        0.02           -51.63 
15  110  -13.10        0.05           -54.22 
20  110  -10.71        0.08           -57.74 
25  110  -8.88        0.13           -62.15 
30  110  -7.36        0.18           -67.36 
35  110  -6.03        0.25           -73.20 
40  110  -4.79        0.33           -79.41 
45  110  -3.61        0.44           -85.68 
50  110  -2.47        0.57           -91.67 
55  110  -1.38        0.73           -97.12 
60  110  -0.37        0.92           101.86 
65  110  0.54        1.13           105.84 
70  110  1.31        1.35           109.01 
75  110  1.94        1.56           111.42 
80  110  2.39        1.73           113.11 
85  110  2.67        1.85           114.10 
90  110  2.76        1.89           114.44 
95  110  2.67        1.85           114.11 
100  110  2.39        1.73           113.13 
105  110  1.94        1.56           111.45 
110  110  1.32        1.36           109.05 
115  110  0.54        1.13           105.89 
120  110  -0.36        0.92           101.94 
125  110  -1.38        0.73           -97.22 
130  110  -2.46        0.57           -91.80 
135  110  -3.61        0.44           -85.83 
140  110  -4.79        0.33           -79.60 
145  110  -6.04        0.25           -73.42 
150  110  -7.37        0.18           -67.63 
155  110  -8.90        0.13           -62.46 
160  110  -10.74        0.08           -58.12 
165  110  -13.14        0.05           -54.71 
170  110  -16.59        0.02           -52.34 
175  110  -22.59        0.01           -51.20 
180  110  -58.97        0.00           176.65 
0  115  -58.97        0.00           3.35 
5  115  -22.44        0.01           -49.81 
10  115  -16.51        0.02           -51.63 
15  115  -13.10        0.05           -54.22 
20  115  -10.71        0.08           -57.74 
25  115  -8.88        0.13           -62.15 
30  115  -7.36        0.18           -67.36 
35  115  -6.03        0.25           -73.20 
40  115  -4.79        0.33           -79.41 
45  115  -3.61        0.44           -85.68 
50  115  -2.47        0.57           -91.67 
55  115  -1.38        0.73           -97.12 
60  115  -0.37        0.92           101.86 
65  115  0.54        1.13           105.84 
70  115  1.31        1.35           109.01 
75  115  1.94        1.56           111.42 
80  115  2.39        1.73           113.11 
85  115  2.67        1.85           114.10 
90  115  2.76        1.89           114.44 
95  115  2.67        1.85           114.11 
100  115  2.39        1.73           113.13 
105  115  1.94        1.56           111.45 
110  115  1.32        1.36           109.05 
115  115  0.54        1.13           105.89 
120  115  -0.36        0.92           101.94 
125  115  -1.38        0.73           -97.22 
130  115  -2.46        0.57           -91.80 
135  115  -3.61        0.44           -85.83 
140  115  -4.79        0.33           -79.60 
145  115  -6.04        0.25           -73.42 
150  115  -7.37        0.18           -67.63 
155  115  -8.90        0.13           -62.46 
160  115  -10.74        0.08           -58.12 
165  115  -13.14        0.05           -54.71 
170  115  -16.59        0.02           -52.34 
175  115  -22.59        0.01           -51.20 
180  115  -58.97        0.00           176.65 
0  120  -58.97        0.00           3.35 
5  120  -22.44        0.01           -49.81 
10  120  -16.51        0.02           -51.63 
15  120  -13.10        0.05           -54.22 
20  120  -10.71        0.08           -57.74 
25  120  -8.88        0.13           -62.15 
30  120  -7.36        0.18           -67.36 
35  120  -6.03        0.25           -73.20 
40  120  -4.79        0.33           -79.41 
45  120  -3.61        0.44           -85.68 
50  120  -2.47        0.57           -91.67 
55  120  -1.38        0.73           -97.12 
60  120  -0.37        0.92           101.86 
65  120  0.54        1.13           105.84 
70  120  1.31        1.35           109.01 
75  120  1.94        1.56           111.42 
80  120  2.39        1.73           113.11 
85  120  2.67        1.85           114.10 
90  120  2.76        1.89           114.44 
95  120  2.67        1.85           114.11 
100  120  2.39        1.73           113.13 
105  120  1.94        1.56           111.45 
110  120  1.32        1.36           109.05 
115  120  0.54        1.13           105.89 
120  120  -0.36        0.92           101.94 
125  120  -1.38        0.73           -97.22 
130  120  -2.46        0.57           -91.80 
135  120  -3.61        0.44           -85.83 
140  120  -4.79        0.33           -79.60 
145  120  -6.04        0.25           -73.42 
150  120  -7.37        0.18           -67.63 
155  120  -8.90        0.13           -62.46 
160  120  -10.74        0.08           -58.12 
165  120  -13.14        0.05           -54.71 
170  120  -16.59        0.02           -52.34 
175  120  -22.59        0.01           -51.20 
180  120  -58.97        0.00           176.65 
0  125  -58.97        0.00           3.35 
5  125  -22.44        0.01           -49.81 
10  125  -16.51        0.02           -51.63 
15  125  -13.10        0.05           -54.22 
20  125  -10.71        0.08           -57.74 
25  125  -8.88        0.13           -62.15 
30  125  -7.36        0.18           -67.36 
35  125  -6.03        0.25           -73.20 
40  125  -4.79        0.33           -79.41 
45  125  -3.61        0.44           -85.68 
50  125  -2.47        0.57           -91.67 
55  125  -1.38        0.73           -97.12 
60  125  -0.37        0.92           101.86 
65  125  0.54        1.13           105.84 
70  125  1.31        1.35           109.01 
75  125  1.94        1.56           111.42 
80  125  2.39        1.73           113.11 
85  125  2.67        1.85           114.10 
90  125  2.76        1.89           114.44 
95  125  2.67        1.85           114.11 
100  125  2.39        1.73           113.13 
105  125  1.94        1.56           111.45 
110  125  1.32        1.36           109.05 
115  125  0.54        1.13           105.89 
120  125  -0.36        0.92           101.94 
125  125  -1.38        0.73           -97.22 
130  125  -2.46        0.57           -91.80 
135  125  -3.61        0.44           -85.83 
140  125  -4.79        0.33           -79.60 
145  125  -6.04        0.25           -73.42 
150  125  -7.37        0.18           -67.63 
155  125  -8.90        0.13           -62.46 
160  125  -10.74        0.08           -58.12 
165  125  -13.14        0.05           -54.71 
170  125  -16.59        0.02           -52.34 
175  125  -22.59        0.01           -51.20 
180  125  -58.97        0.00           176.65 
0  130  -58.97        0.00           3.35 
5  130  -22.44        0.01           -49.81 
10  130  -16.51        0.02           -51.63 
15  130  -13.10        0.05           -54.22 
20  130  -10.71        0.08           -57.74 
25  130  -8.88        0.13           -62.15 
30  130  -7.36        0.18           -67.36 
35  130  -6.03        0.25           -73.20 
40  130  -4.79        0.33           -79.41 
45  130  -3.61        0.44           -85.68 
50  130  -2.47        0.57           -91.67 
55  130  -1.38        0.73           -97.12 
60  130  -0.37        0.92           101.86 
65  130  0.54        1.13           105.84 
70  130  1.31        1.35           109.01 
75  130  1.94        1.56           111.42 
80  130  2.39        1.73           113.11 
85  130  2.67        1.85           114.10 
90  130  2.76        1.89           114.44 
95  130  2.67        1.85           114.11 
100  130  2.39        1.73           113.13 
105  130  1.94        1.56           111.45 
110  130  1.32        1.36           109.05 
115  130  0.54        1.13           105.89 
120  130  -0.36        0.92           101.94 
125  130  -1.38        0.73           -97.22 
130  130  -2.46        0.57           -91.80 
135  130  -3.61        0.44           -85.83 
140  130  -4.79        0.33           -79.60 
145  130  -6.04        0.25           -73.42 
150  130  -7.37        0.18           -67.63 
155  130  -8.90        0.13           -62.46 
160  130  -10.74        0.08           -58.12 
165  130  -13.14        0.05           -54.71 
170  130  -16.59        0.02           -52.34 
175  130  -22.59        0.01           -51.20 
180  130  -58.97        0.00           176.65 
0  135  -58.97        0.00           3.35 
5  135  -22.44        0.01           -49.81 
10  135  -16.51        0.02           -51.63 
15  135  -13.10        0.05           -54.22 
20  135  -10.71        0.08           -57.74 
25  135  -8.88        0.13           -62.15 
30  135  -7.36        0.18           -67.36 
35  135  -6.03        0.25           -73.20 
40  135  -4.79        0.33           -79.41 
45  135  -3.61        0.44           -85.68 
50  135  -2.47        0.57           -91.67 
55  135  -1.38        0.73           -97.12 
60  135  -0.37        0.92           101.86 
65  135  0.54        1.13           105.84 
70  135  1.31        1.35           109.01 
75  135  1.94        1.56           111.42 
80  135  2.39        1.73           113.11 
85  135  2.67        1.85           114.10 
90  135  2.76        1.89           114.44 
95  135  2.67        1.85           114.11 
100  135  2.39        1.73           113.13 
105  135  1.94        1.56           111.45 
110  135  1.32        1.36           109.05 
115  135  0.54        1.13           105.89 
120  135  -0.36        0.92           101.94 
125  135  -1.38        0.73           -97.22 
130  135  -2.46        0.57           -91.80 
135  135  -3.61        0.44           -85.83 
140  135  -4.79        0.33           -79.60 
145  135  -6.04        0.25           -73.42 
150  135  -7.37        0.18           -67.63 
155  135  -8.90        0.13           -62.46 
160  135  -10.74        0.08           -58.12 
165  135  -13.14        0.05           -54.71 
170  135  -16.59        0.02           -52.34 
175  135  -22.59        0.01           -51.20 
180  135  -58.97        0.00           176.65 
0  140  -58.97        0.00           3.35 
5  140  -22.44        0.01           -49.81 
10  140  -16.51        0.02           -51.63 
15  140  -13.10        0.05           -54.22 
20  140  -10.71        0.08           -57.74 
25  140  -8.88        0.13           -62.15 
30  140  -7.36        0.18           -67.36 
35  140  -6.03        0.25           -73.20 
40  140  -4.79        0.33           -79.41 
45  140  -3.61        0.44           -85.68 
50  140  -2.47        0.57           -91.67 
55  140  -1.38        0.73           -97.12 
60  140  -0.37        0.92           101.86 
65  140  0.54        1.13           105.84 
70  140  1.31        1.35           109.01 
75  140  1.94        1.56           111.42 
80  140  2.39        1.73           113.11 
85  140  2.67        1.85           114.10 
90  140  2.76        1.89           114.44 
95  140  2.67        1.85           114.11 
100  140  2.39        1.73           113.13 
105  140  1.94        1.56           111.45 
110  140  1.32        1.36           109.05 
115  140  0.54        1.13           105.89 
120  140  -0.36        0.92           101.94 
125  140  -1.38        0.73           -97.22 
130  140  -2.46        0.57           -91.80 
135  140  -3.61        0.44           -85.83 
140  140  -4.79        0.33           -79.60 
145  140  -6.04        0.25           -73.42 
150  140  -7.37        0.18           -67.63 
155  140  -8.90        0.13           -62.46 
160  140  -10.74        0.08           -58.12 
165  140  -13.14        0.05           -54.71 
170  140  -16.59        0.02           -52.34 
175  140  -22.59        0.01           -51.20 
180  140  -58.97        0.00           176.65 
0  145  -58.97        0.00           3.35 
5  145  -22.44        0.01           -49.81 
10  145  -16.51        0.02           -51.63 
15  145  -13.10        0.05           -54.22 
20  145  -10.71        0.08           -57.74 
25  145  -8.88        0.13           -62.15 
30  145  -7.36        0.18           -67.36 
35  145  -6.03        0.25           -73.20 
40  145  -4.79        0.33           -79.41 
45  145  -3.61        0.44           -85.68 
50  145  -2.47        0.57           -91.67 
55  145  -1.38        0.73           -97.12 
60  145  -0.37        0.92           101.86 
65  145  0.54        1.13           105.84 
70  145  1.31        1.35           109.01 
75  145  1.94        1.56           111.42 
80  145  2.39        1.73           113.11 
85  145  2.67        1.85           114.10 
90  145  2.76        1.89           114.44 
95  145  2.67        1.85           114.11 
100  145  2.39        1.73           113.13 
105  145  1.94        1.56           111.45 
110  145  1.32        1.36           109.05 
115  145  0.54        1.13           105.89 
120  145  -0.36        0.92           101.94 
125  145  -1.38        0.73           -97.22 
130  145  -2.46        0.57           -91.80 
135  145  -3.61        0.44           -85.83 
140  145  -4.79        0.33           -79.60 
145  145  -6.04        0.25           -73.42 
150  145  -7.37        0.18           -67.63 
155  145  -8.90        0.13           -62.46 
160  145  -10.74        0.08           -58.12 
165  145  -13.14        0.05           -54.71 
170  145  -16.59        0.02           -52.34 
175  145  -22.59        0.01           -51.20 
180  145  -58.97        0.00           176.65 
0  150  -58.97        0.00           3.35 
5  150  -22.44        0.01           -49.81 
10  150  -16.51        0.02           -51.63 
15  150  -13.10        0.05           -54.22 
20  150  -10.71        0.08           -57.74 
25  150  -8.88        0.13           -62.15 
30  150  -7.36        0.18           -67.36 
35  150  -6.03        0.25           -73.20 
40  150  -4.79        0.33           -79.41 
45  150  -3.61        0.44           -85.68 
50  150  -2.47        0.57           -91.67 
55  150  -1.38        0.73           -97.12 
60  150  -0.37        0.92           101.86 
65  150  0.54        1.13           105.84 
70  150  1.31        1.35           109.01 
75  150  1.94        1.56           111.42 
80  150  2.39        1.73           113.11 
85  150  2.67        1.85           114.10 
90  150  2.76        1.89           114.44 
95  150  2.67        1.85           114.11 
100  150  2.39        1.73           113.13 
105  150  1.94        1.56           111.45 
110  150  1.32        1.36           109.05 
115  150  0.54        1.13           105.89 
120  150  -0.36        0.92           101.94 
125  150  -1.38        0.73           -97.22 
130  150  -2.46        0.57           -91.80 
135  150  -3.61        0.44           -85.83 
140  150  -4.79        0.33           -79.60 
145  150  -6.04        0.25           -73.42 
150  150  -7.37        0.18           -67.63 
155  150  -8.90        0.13           -62.46 
160  150  -10.74        0.08           -58.12 
165  150  -13.14        0.05           -54.71 
170  150  -16.59        0.02           -52.34 
175  150  -22.59        0.01           -51.20 
180  150  -58.97        0.00           176.65 
0  155  -58.97        0.00           3.35 
5  155  -22.44        0.01           -49.81 
10  155  -16.51        0.02           -51.63 
15  155  -13.10        0.05           -54.22 
20  155  -10.71        0.08           -57.74 
25  155  -8.88        0.13           -62.15 
30  155  -7.36        0.18           -67.36 
35  155  -6.03        0.25           -73.20 
40  155  -4.79        0.33           -79.41 
45  155  -3.61        0.44           -85.68 
50  155  -2.47        0.57           -91.67 
55  155  -1.38        0.73           -97.12 
60  155  -0.37        0.92           101.86 
65  155  0.54        1.13           105.84 
70  155  1.31        1.35           109.01 
75  155  1.94        1.56           111.42 
80  155  2.39        1.73           113.11 
85  155  2.67        1.85           114.10 
90  155  2.76        1.89           114.44 
95  155  2.67        1.85           114.11 
100  155  2.39        1.73           113.13 
105  155  1.94        1.56           111.45 
110  155  1.32        1.36           109.05 
115  155  0.54        1.13           105.89 
120  155  -0.36        0.92           101.94 
125  155  -1.38        0.73           -97.22 
130  155  -2.46        0.57           -91.80 
135  155  -3.61        0.44           -85.83 
140  155  -4.79        0.33           -79.60 
145  155  -6.04        0.25           -73.42 
150  155  -7.37        0.18           -67.63 
155  155  -8.90        0.13           -62.46 
160  155  -10.74        0.08           -58.12 
165  155  -13.14        0.05           -54.71 
170  155  -16.59        0.02           -52.34 
175  155  -22.59        0.01           -51.20 
180  155  -58.97        0.00           176.65 
0  160  -58.97        0.00           3.35 
5  160  -22.44        0.01           -49.81 
10  160  -16.51        0.02           -51.63 
15  160  -13.10        0.05           -54.22 
20  160  -10.71        0.08           -57.74 
25  160  -8.88        0.13           -62.15 
30  160  -7.36        0.18           -67.36 
35  160  -6.03        0.25           -73.20 
40  160  -4.79        0.33           -79.41 
45  160  -3.61        0.44           -85.68 
50  160  -2.47        0.57           -91.67 
55  160  -1.38        0.73           -97.12 
60  160  -0.37        0.92           101.86 
65  160  0.54        1.13           105.84 
70  160  1.31        1.35           109.01 
75  160  1.94        1.56           111.42 
80  160  2.39        1.73           113.11 
85  160  2.67        1.85           114.10 
90  160  2.76        1.89           114.44 
95  160  2.67        1.85           114.11 
100  160  2.39        1.73           113.13 
105  160  1.94        1.56           111.45 
110  160  1.32        1.36           109.05 
115  160  0.54        1.13           105.89 
120  160  -0.36        0.92           101.94 
125  160  -1.38        0.73           -97.22 
130  160  -2.46        0.57           -91.80 
135  160  -3.61        0.44           -85.83 
140  160  -4.79        0.33           -79.60 
145  160  -6.04        0.25           -73.42 
150  160  -7.37        0.18           -67.63 
155  160  -8.90        0.13           -62.46 
160  160  -10.74        0.08           -58.12 
165  160  -13.14        0.05           -54.71 
170  160  -16.59        0.02           -52.34 
175  160  -22.59        0.01           -51.20 
180  160  -58.97        0.00           176.65 
0  165  -58.97        0.00           3.35 
5  165  -22.44        0.01           -49.81 
10  165  -16.51        0.02           -51.63 
15  165  -13.10        0.05           -54.22 
20  165  -10.71        0.08           -57.74 
25  165  -8.88        0.13           -62.15 
30  165  -7.36        0.18           -67.36 
35  165  -6.03        0.25           -73.20 
40  165  -4.79        0.33           -79.41 
45  165  -3.61        0.44           -85.68 
50  165  -2.47        0.57           -91.67 
55  165  -1.38        0.73           -97.12 
60  165  -0.37        0.92           101.86 
65  165  0.54        1.13           105.84 
70  165  1.31        1.35           109.01 
75  165  1.94        1.56           111.42 
80  165  2.39        1.73           113.11 
85  165  2.67        1.85           114.10 
90  165  2.76        1.89           114.44 
95  165  2.67        1.85           114.11 
100  165  2.39        1.73           113.13 
105  165  1.94        1.56           111.45 
110  165  1.32        1.36           109.05 
115  165  0.54        1.13           105.89 
120  165  -0.36        0.92           101.94 
125  165  -1.38        0.73           -97.22 
130  165  -2.46        0.57           -91.80 
135  165  -3.61        0.44           -85.83 
140  165  -4.79        0.33           -79.60 
145  165  -6.04        0.25           -73.42 
150  165  -7.37        0.18           -67.63 
155  165  -8.90        0.13           -62.46 
160  165  -10.74        0.08           -58.12 
165  165  -13.14        0.05           -54.71 
170  165  -16.59        0.02           -52.34 
175  165  -22.59        0.01           -51.20 
180  165  -58.97        0.00           176.65 
0  170  -58.97        0.00           3.35 
5  170  -22.44        0.01           -49.81 
10  170  -16.51        0.02           -51.63 
15  170  -13.10        0.05           -54.22 
20  170  -10.71        0.08           -57.74 
25  170  -8.88        0.13           -62.15 
30  170  -7.36        0.18           -67.36 
35  170  -6.03        0.25           -73.20 
40  170  -4.79        0.33           -79.41 
45  170  -3.61        0.44           -85.68 
50  170  -2.47        0.57           -91.67 
55  170  -1.38        0.73           -97.12 
60  170  -0.37        0.92           101.86 
65  170  0.54        1.13           105.84 
70  170  1.31        1.35           109.01 
75  170  1.94        1.56           111.42 
80  170  2.39        1.73           113.11 
85  170  2.67        1.85           114.10 
90  170  2.76        1.89           114.44 
95  170  2.67        1.85           114.11 
100  170  2.39        1.73           113.13 
105  170  1.94        1.56           111.45 
110  170  1.32        1.36           109.05 
115  170  0.54        1.13           105.89 
120  170  -0.36        0.92           101.94 
125  170  -1.38        0.73           -97.22 
130  170  -2.46        0.57           -91.80 
135  170  -3.61        0.44           -85.83 
140  170  -4.79        0.33           -79.60 
145  170  -6.04        0.25           -73.42 
150  170  -7.37        0.18           -67.63 
155  170  -8.90        0.13           -62.46 
160  170  -10.74        0.08           -58.12 
165  170  -13.14        0.05           -54.71 
170  170  -16.59        0.02           -52.34 
175  170  -22.59        0.01           -51.20 
180  170  -58.97        0.00           176.65 
0  175  -58.97        0.00           3.35 
5  175  -22.44        0.01           -49.81 
10  175  -16.51        0.02           -51.63 
15  175  -13.10        0.05           -54.22 
20  175  -10.71        0.08           -57.74 
25  175  -8.88        0.13           -62.15 
30  175  -7.36        0.18           -67.36 
35  175  -6.03        0.25           -73.20 
40  175  -4.79        0.33           -79.41 
45  175  -3.61        0.44           -85.68 
50  175  -2.47        0.57           -91.67 
55  175  -1.38        0.73           -97.12 
60  175  -0.37        0.92           101.86 
65  175  0.54        1.13           105.84 
70  175  1.31        1.35           109.01 
75  175  1.94        1.56           111.42 
80  175  2.39        1.73           113.11 
85  175  2.67        1.85           114.10 
90  175  2.76        1.89           114.44 
95  175  2.67        1.85           114.11 
100  175  2.39        1.73           113.13 
105  175  1.94        1.56           111.45 
110  175  1.32        1.36           109.05 
115  175  0.54        1.13           105.89 
120  175  -0.36        0.92           101.94 
125  175  -1.38        0.73           -97.22 
130  175  -2.46        0.57           -91.80 
135  175  -3.61        0.44           -85.83 
140  175  -4.79        0.33           -79.60 
145  175  -6.04        0.25           -73.42 
150  175  -7.37        0.18           -67.63 
155  175  -8.90        0.13           -62.46 
160  175  -10.74        0.08           -58.12 
165  175  -13.14        0.05           -54.71 
170  175  -16.59        0.02           -52.34 
175  175  -22.59        0.01           -51.20 
180  175  -58.97        0.00           176.65 
0  180  -58.97        0.00           3.35 
5  180  -22.44        0.01           -49.81 
10  180  -16.51        0.02           -51.63 
15  180  -13.10        0.05           -54.22 
20  180  -10.71        0.08           -57.74 
25  180  -8.88        0.13           -62.15 
30  180  -7.36        0.18           -67.36 
35  180  -6.03        0.25           -73.20 
40  180  -4.79        0.33           -79.41 
45  180  -3.61        0.44           -85.68 
50  180  -2.47        0.57           -91.67 
55  180  -1.38        0.73           -97.12 
60  180  -0.37        0.92           101.86 
65  180  0.54        1.13           105.84 
70  180  1.31        1.35           109.01 
75  180  1.94        1.56           111.42 
80  180  2.39        1.73           113.11 
85  180  2.67        1.85           114.10 
90  180  2.76        1.89           114.44 
95  180  2.67        1.85           114.11 
100  180  2.39        1.73           113.13 
105  180  1.94        1.56           111.45 
110  180  1.32        1.36           109.05 
115  180  0.54        1.13           105.89 
120  180  -0.36        0.92           101.94 
125  180  -1.38        0.73           -97.22 
130  180  -2.46        0.57           -91.80 
135  180  -3.61        0.44           -85.83 
140  180  -4.79        0.33           -79.60 
145  180  -6.04        0.25           -73.42 
150  180  -7.37        0.18           -67.63 
155  180  -8.90        0.13           -62.46 
160  180  -10.74        0.08           -58.12 
165  180  -13.14        0.05           -54.71 
170  180  -16.59        0.02           -52.34 
175  180  -22.59        0.01           -51.20 
180  180  -58.97        0.00           176.65 
0  185  -58.97        0.00           3.35 
5  185  -22.44        0.01           -49.81 
10  185  -16.51        0.02           -51.63 
15  185  -13.10        0.05           -54.22 
20  185  -10.71        0.08           -57.74 
25  185  -8.88        0.13           -62.15 
30  185  -7.36        0.18           -67.36 
35  185  -6.03        0.25           -73.20 
40  185  -4.79        0.33           -79.41 
45  185  -3.61        0.44           -85.68 
50  185  -2.47        0.57           -91.67 
55  185  -1.38        0.73           -97.12 
60  185  -0.37        0.92           101.86 
65  185  0.54        1.13           105.84 
70  185  1.31        1.35           109.01 
75  185  1.94        1.56           111.42 
80  185  2.39        1.73           113.11 
85  185  2.67        1.85           114.10 
90  185  2.76        1.89           114.44 
95  185  2.67        1.85           114.11 
100  185  2.39        1.73           113.13 
105  185  1.94        1.56           111.45 
110  185  1.32        1.36           109.05 
115  185  0.54        1.13           105.89 
120  185  -0.36        0.92           101.94 
125  185  -1.38        0.73           -97.22 
130  185  -2.46        0.57           -91.80 
135  185  -3.61        0.44           -85.83 
140  185  -4.79        0.33           -79.60 
145  185  -6.04        0.25           -73.42 
150  185  -7.37        0.18           -67.63 
155  185  -8.90        0.13           -62.46 
160  185  -10.74        0.08           -58.12 
165  185  -13.14        0.05           -54.71 
170  185  -16.59        0.02           -52.34 
175  185  -22.59        0.01           -51.20 
180  185  -58.97        0.00           176.65 
0  190  -58.97        0.00           3.35 
5  190  -22.44        0.01           -49.81 
10  190  -16.51        0.02           -51.63 
15  190  -13.10        0.05           -54.22 
20  190  -10.71        0.08           -57.74 
25  190  -8.88        0.13           -62.15 
30  190  -7.36        0.18           -67.36 
35  190  -6.03        0.25           -73.20 
40  190  -4.79        0.33           -79.41 
45  190  -3.61        0.44           -85.68 
50  190  -2.47        0.57           -91.67 
55  190  -1.38        0.73           -97.12 
60  190  -0.37        0.92           101.86 
65  190  0.54        1.13           105.84 
70  190  1.31        1.35           109.01 
75  190  1.94        1.56           111.42 
80  190  2.39        1.73           113.11 
85  190  2.67        1.85           114.10 
90  190  2.76        1.89           114.44 
95  190  2.67        1.85           114.11 
100  190  2.39        1.73           113.13 
105  190  1.94        1.56           111.45 
110  190  1.32        1.36           109.05 
115  190  0.54        1.13           105.89 
120  190  -0.36        0.92           101.94 
125  190  -1.38        0.73           -97.22 
130  190  -2.46        0.57           -91.80 
135  190  -3.61        0.44           -85.83 
140  190  -4.79        0.33           -79.60 
145  190  -6.04        0.25           -73.42 
150  190  -7.37        0.18           -67.63 
155  190  -8.90        0.13           -62.46 
160  190  -10.74        0.08           -58.12 
165  190  -13.14        0.05           -54.71 
170  190  -16.59        0.02           -52.34 
175  190  -22.59        0.01           -51.20 
180  190  -58.97        0.00           176.65 
0  195  -58.97        0.00           3.35 
5  195  -22.44        0.01           -49.81 
10  195  -16.51        0.02           -51.63 
15  195  -13.10        0.05           -54.22 
20  195  -10.71        0.08           -57.74 
25  195  -8.88        0.13           -62.15 
30  195  -7.36        0.18           -67.36 
35  195  -6.03        0.25           -73.20 
40  195  -4.79        0.33           -79.41 
45  195  -3.61        0.44           -85.68 
50  195  -2.47        0.57           -91.67 
55  195  -1.38        0.73           -97.12 
60  195  -0.37        0.92           101.86 
65  195  0.54        1.13           105.84 
70  195  1.31        1.35           109.01 
75  195  1.94        1.56           111.42 
80  195  2.39        1.73           113.11 
85  195  2.67        1.85           114.10 
90  195  2.76        1.89           114.44 
95  195  2.67        1.85           114.11 
100  195  2.39        1.73           113.13 
105  195  1.94        1.56           111.45 
110  195  1.32        1.36           109.05 
115  195  0.54        1.13           105.89 
120  195  -0.36        0.92           101.94 
125  195  -1.38        0.73           -97.22 
130  195  -2.46        0.57           -91.80 
135  195  -3.61        0.44           -85.83 
140  195  -4.79        0.33           -79.60 
145  195  -6.04        0.25           -73.42 
150  195  -7.37        0.18           -67.63 
155  195  -8.90        0.13           -62.46 
160  195  -10.74        0.08           -58.12 
165  195  -13.14        0.05           -54.71 
170  195  -16.59        0.02           -52.34 
175  195  -22.59        0.01           -51.20 
180  195  -58.97        0.00           176.65 
0  200  -58.97        0.00           3.35 
5  200  -22.44        0.01           -49.81 
10  200  -16.51        0.02           -51.63 
15  200  -13.10        0.05           -54.22 
20  200  -10.71        0.08           -57.74 
25  200  -8.88        0.13           -62.15 
30  200  -7.36        0.18           -67.36 
35  200  -6.03        0.25           -73.20 
40  200  -4.79        0.33           -79.41 
45  200  -3.61        0.44           -85.68 
50  200  -2.47        0.57           -91.67 
55  200  -1.38        0.73           -97.12 
60  200  -0.37        0.92           101.86 
65  200  0.54        1.13           105.84 
70  200  1.31        1.35           109.01 
75  200  1.94        1.56           111.42 
80  200  2.39        1.73           113.11 
85  200  2.67        1.85           114.10 
90  200  2.76        1.89           114.44 
95  200  2.67        1.85           114.11 
100  200  2.39        1.73           113.13 
105  200  1.94        1.56           111.45 
110  200  1.32        1.36           109.05 
115  200  0.54        1.13           105.89 
120  200  -0.36        0.92           101.94 
125  200  -1.38        0.73           -97.22 
130  200  -2.46        0.57           -91.80 
135  200  -3.61        0.44           -85.83 
140  200  -4.79        0.33           -79.60 
145  200  -6.04        0.25           -73.42 
150  200  -7.37        0.18           -67.63 
155  200  -8.90        0.13           -62.46 
160  200  -10.74        0.08           -58.12 
165  200  -13.14        0.05           -54.71 
170  200  -16.59        0.02           -52.34 
175  200  -22.59        0.01           -51.20 
180  200  -58.97        0.00           176.65 
0  205  -58.97        0.00           3.35 
5  205  -22.44        0.01           -49.81 
10  205  -16.51        0.02           -51.63 
15  205  -13.10        0.05           -54.22 
