freq : 83.33 MHz
SWR : 97.99
 Theta     Phi     Gain(dB)     Gain     Phase(deg) 
10  105  -15.10        0.03           168.17 
15  105  -11.62        0.07           168.14 
20  105  -9.19        0.12           168.09 
25  105  -7.34        0.18           168.04 
30  105  -5.86        0.26           167.97 
35  105  -4.65        0.34           167.91 
40  105  -3.64        0.43           167.83 
45  105  -2.79        0.53           167.76 
50  105  -2.08        0.62           167.70 
55  105  -1.48        0.71           167.64 
60  105  -0.98        0.80           167.59 
65  105  -0.57        0.88           167.55 
70  105  -0.25        0.94           167.53 
75  105  0.00        1.00           167.51 
80  105  0.18        1.04           167.50 
85  105  0.29        1.07           167.50 
90  105  0.32        1.08           167.50 
95  105  0.29        1.07           167.50 
100  105  0.18        1.04           167.50 
105  105  0.01        1.00           167.51 
110  105  -0.25        0.94           167.53 
115  105  -0.57        0.88           167.55 
120  105  -0.98        0.80           167.59 
125  105  -1.48        0.71           167.64 
130  105  -2.08        0.62           167.70 
135  105  -2.79        0.53           167.77 
140  105  -3.64        0.43           167.84 
145  105  -4.65        0.34           167.91 
150  105  -5.86        0.26           167.98 
155  105  -7.33        0.18           168.04 
160  105  -9.19        0.12           168.10 
165  105  -11.62        0.07           168.15 
170  105  -15.09        0.03           168.18 
175  105  -21.08        0.01           168.21 
180  105  -80.83        0.00           179.59 
0  110  -80.83        0.00           -0.41 
5  110  -21.10        0.01           168.18 
10  110  -15.10        0.03           168.17 
15  110  -11.62        0.07           168.14 
20  110  -9.19        0.12           168.09 
25  110  -7.34        0.18           168.04 
30  110  -5.86        0.26           167.97 
35  110  -4.65        0.34           167.91 
40  110  -3.64        0.43           167.83 
45  110  -2.79        0.53           167.76 
50  110  -2.08        0.62           167.70 
55  110  -1.48        0.71           167.64 
60  110  -0.98        0.80           167.59 
65  110  -0.57        0.88           167.55 
70  110  -0.25        0.94           167.53 
75  110  0.00        1.00           167.51 
80  110  0.18        1.04           167.50 
85  110  0.29        1.07           167.50 
90  110  0.32        1.08           167.50 
95  110  0.29        1.07           167.50 
100  110  0.18        1.04           167.50 
105  110  0.01        1.00           167.51 
110  110  -0.25        0.94           167.53 
115  110  -0.57        0.88           167.55 
120  110  -0.98        0.80           167.59 
125  110  -1.48        0.71           167.64 
130  110  -2.08        0.62           167.70 
135  110  -2.79        0.53           167.77 
140  110  -3.64        0.43           167.84 
145  110  -4.65        0.34           167.91 
150  110  -5.86        0.26           167.98 
155  110  -7.33        0.18           168.04 
160  110  -9.19        0.12           168.10 
165  110  -11.62        0.07           168.15 
170  110  -15.09        0.03           168.18 
175  110  -21.08        0.01           168.21 
180  110  -80.83        0.00           179.59 
0  115  -80.83        0.00           -0.41 
5  115  -21.10        0.01           168.18 
10  115  -15.10        0.03           168.17 
15  115  -11.62        0.07           168.14 
20  115  -9.19        0.12           168.09 
25  115  -7.34        0.18           168.04 
30  115  -5.86        0.26           167.97 
35  115  -4.65        0.34           167.91 
40  115  -3.64        0.43           167.83 
45  115  -2.79        0.53           167.76 
50  115  -2.08        0.62           167.70 
55  115  -1.48        0.71           167.64 
60  115  -0.98        0.80           167.59 
65  115  -0.57        0.88           167.55 
70  115  -0.25        0.94           167.53 
75  115  0.00        1.00           167.51 
80  115  0.18        1.04           167.50 
85  115  0.29        1.07           167.50 
90  115  0.32        1.08           167.50 
95  115  0.29        1.07           167.50 
100  115  0.18        1.04           167.50 
105  115  0.01        1.00           167.51 
110  115  -0.25        0.94           167.53 
115  115  -0.57        0.88           167.55 
120  115  -0.98        0.80           167.59 
125  115  -1.48        0.71           167.64 
130  115  -2.08        0.62           167.70 
135  115  -2.79        0.53           167.77 
140  115  -3.64        0.43           167.84 
145  115  -4.65        0.34           167.91 
150  115  -5.86        0.26           167.98 
155  115  -7.33        0.18           168.04 
160  115  -9.19        0.12           168.10 
165  115  -11.62        0.07           168.15 
170  115  -15.09        0.03           168.18 
175  115  -21.08        0.01           168.21 
180  115  -80.83        0.00           179.59 
0  120  -80.83        0.00           -0.41 
5  120  -21.10        0.01           168.18 
10  120  -15.10        0.03           168.17 
15  120  -11.62        0.07           168.14 
20  120  -9.19        0.12           168.09 
25  120  -7.34        0.18           168.04 
30  120  -5.86        0.26           167.97 
35  120  -4.65        0.34           167.91 
40  120  -3.64        0.43           167.83 
45  120  -2.79        0.53           167.76 
50  120  -2.08        0.62           167.70 
55  120  -1.48        0.71           167.64 
60  120  -0.98        0.80           167.59 
65  120  -0.57        0.88           167.55 
70  120  -0.25        0.94           167.53 
75  120  0.00        1.00           167.51 
80  120  0.18        1.04           167.50 
85  120  0.29        1.07           167.50 
90  120  0.32        1.08           167.50 
95  120  0.29        1.07           167.50 
100  120  0.18        1.04           167.50 
105  120  0.01        1.00           167.51 
110  120  -0.25        0.94           167.53 
115  120  -0.57        0.88           167.55 
120  120  -0.98        0.80           167.59 
125  120  -1.48        0.71           167.64 
130  120  -2.08        0.62           167.70 
135  120  -2.79        0.53           167.77 
140  120  -3.64        0.43           167.84 
145  120  -4.65        0.34           167.91 
150  120  -5.86        0.26           167.98 
155  120  -7.33        0.18           168.04 
160  120  -9.19        0.12           168.10 
165  120  -11.62        0.07           168.15 
170  120  -15.09        0.03           168.18 
175  120  -21.08        0.01           168.21 
180  120  -80.83        0.00           179.59 
0  125  -80.83        0.00           -0.41 
5  125  -21.10        0.01           168.18 
10  125  -15.10        0.03           168.17 
15  125  -11.62        0.07           168.14 
20  125  -9.19        0.12           168.09 
25  125  -7.34        0.18           168.04 
30  125  -5.86        0.26           167.97 
35  125  -4.65        0.34           167.91 
40  125  -3.64        0.43           167.83 
45  125  -2.79        0.53           167.76 
50  125  -2.08        0.62           167.70 
55  125  -1.48        0.71           167.64 
60  125  -0.98        0.80           167.59 
65  125  -0.57        0.88           167.55 
70  125  -0.25        0.94           167.53 
75  125  0.00        1.00           167.51 
80  125  0.18        1.04           167.50 
85  125  0.29        1.07           167.50 
90  125  0.32        1.08           167.50 
95  125  0.29        1.07           167.50 
100  125  0.18        1.04           167.50 
105  125  0.01        1.00           167.51 
110  125  -0.25        0.94           167.53 
115  125  -0.57        0.88           167.55 
120  125  -0.98        0.80           167.59 
125  125  -1.48        0.71           167.64 
130  125  -2.08        0.62           167.70 
135  125  -2.79        0.53           167.77 
140  125  -3.64        0.43           167.84 
145  125  -4.65        0.34           167.91 
150  125  -5.86        0.26           167.98 
155  125  -7.33        0.18           168.04 
160  125  -9.19        0.12           168.10 
165  125  -11.62        0.07           168.15 
170  125  -15.09        0.03           168.18 
175  125  -21.08        0.01           168.21 
180  125  -80.83        0.00           179.59 
0  130  -80.83        0.00           -0.41 
5  130  -21.10        0.01           168.18 
10  130  -15.10        0.03           168.17 
15  130  -11.62        0.07           168.14 
20  130  -9.19        0.12           168.09 
25  130  -7.34        0.18           168.04 
30  130  -5.86        0.26           167.97 
35  130  -4.65        0.34           167.91 
40  130  -3.64        0.43           167.83 
45  130  -2.79        0.53           167.76 
50  130  -2.08        0.62           167.70 
55  130  -1.48        0.71           167.64 
60  130  -0.98        0.80           167.59 
65  130  -0.57        0.88           167.55 
70  130  -0.25        0.94           167.53 
75  130  0.00        1.00           167.51 
80  130  0.18        1.04           167.50 
85  130  0.29        1.07           167.50 
90  130  0.32        1.08           167.50 
95  130  0.29        1.07           167.50 
100  130  0.18        1.04           167.50 
105  130  0.01        1.00           167.51 
110  130  -0.25        0.94           167.53 
115  130  -0.57        0.88           167.55 
120  130  -0.98        0.80           167.59 
125  130  -1.48        0.71           167.64 
130  130  -2.08        0.62           167.70 
135  130  -2.79        0.53           167.77 
140  130  -3.64        0.43           167.84 
145  130  -4.65        0.34           167.91 
150  130  -5.86        0.26           167.98 
155  130  -7.33        0.18           168.04 
160  130  -9.19        0.12           168.10 
165  130  -11.62        0.07           168.15 
170  130  -15.09        0.03           168.18 
175  130  -21.08        0.01           168.21 
180  130  -80.83        0.00           179.59 
0  135  -80.83        0.00           -0.41 
5  135  -21.10        0.01           168.18 
10  135  -15.10        0.03           168.17 
15  135  -11.62        0.07           168.14 
20  135  -9.19        0.12           168.09 
25  135  -7.34        0.18           168.04 
30  135  -5.86        0.26           167.97 
35  135  -4.65        0.34           167.91 
40  135  -3.64        0.43           167.83 
45  135  -2.79        0.53           167.76 
50  135  -2.08        0.62           167.70 
55  135  -1.48        0.71           167.64 
60  135  -0.98        0.80           167.59 
65  135  -0.57        0.88           167.55 
70  135  -0.25        0.94           167.53 
75  135  0.00        1.00           167.51 
80  135  0.18        1.04           167.50 
85  135  0.29        1.07           167.50 
90  135  0.32        1.08           167.50 
95  135  0.29        1.07           167.50 
100  135  0.18        1.04           167.50 
105  135  0.01        1.00           167.51 
110  135  -0.25        0.94           167.53 
115  135  -0.57        0.88           167.55 
120  135  -0.98        0.80           167.59 
125  135  -1.48        0.71           167.64 
130  135  -2.08        0.62           167.70 
135  135  -2.79        0.53           167.77 
140  135  -3.64        0.43           167.84 
145  135  -4.65        0.34           167.91 
150  135  -5.86        0.26           167.98 
155  135  -7.33        0.18           168.04 
160  135  -9.19        0.12           168.10 
165  135  -11.62        0.07           168.15 
170  135  -15.09        0.03           168.18 
175  135  -21.08        0.01           168.21 
180  135  -80.83        0.00           179.59 
0  140  -80.83        0.00           -0.41 
5  140  -21.10        0.01           168.18 
10  140  -15.10        0.03           168.17 
15  140  -11.62        0.07           168.14 
20  140  -9.19        0.12           168.09 
25  140  -7.34        0.18           168.04 
30  140  -5.86        0.26           167.97 
35  140  -4.65        0.34           167.91 
40  140  -3.64        0.43           167.83 
45  140  -2.79        0.53           167.76 
50  140  -2.08        0.62           167.70 
55  140  -1.48        0.71           167.64 
60  140  -0.98        0.80           167.59 
65  140  -0.57        0.88           167.55 
70  140  -0.25        0.94           167.53 
75  140  0.00        1.00           167.51 
80  140  0.18        1.04           167.50 
85  140  0.29        1.07           167.50 
90  140  0.32        1.08           167.50 
95  140  0.29        1.07           167.50 
100  140  0.18        1.04           167.50 
105  140  0.01        1.00           167.51 
110  140  -0.25        0.94           167.53 
115  140  -0.57        0.88           167.55 
120  140  -0.98        0.80           167.59 
125  140  -1.48        0.71           167.64 
130  140  -2.08        0.62           167.70 
135  140  -2.79        0.53           167.77 
140  140  -3.64        0.43           167.84 
145  140  -4.65        0.34           167.91 
150  140  -5.86        0.26           167.98 
155  140  -7.33        0.18           168.04 
160  140  -9.19        0.12           168.10 
165  140  -11.62        0.07           168.15 
170  140  -15.09        0.03           168.18 
175  140  -21.08        0.01           168.21 
180  140  -80.83        0.00           179.59 
0  145  -80.83        0.00           -0.41 
5  145  -21.10        0.01           168.18 
10  145  -15.10        0.03           168.17 
15  145  -11.62        0.07           168.14 
20  145  -9.19        0.12           168.09 
25  145  -7.34        0.18           168.04 
30  145  -5.86        0.26           167.97 
35  145  -4.65        0.34           167.91 
40  145  -3.64        0.43           167.83 
45  145  -2.79        0.53           167.76 
50  145  -2.08        0.62           167.70 
55  145  -1.48        0.71           167.64 
60  145  -0.98        0.80           167.59 
65  145  -0.57        0.88           167.55 
70  145  -0.25        0.94           167.53 
75  145  0.00        1.00           167.51 
80  145  0.18        1.04           167.50 
85  145  0.29        1.07           167.50 
90  145  0.32        1.08           167.50 
95  145  0.29        1.07           167.50 
100  145  0.18        1.04           167.50 
105  145  0.01        1.00           167.51 
110  145  -0.25        0.94           167.53 
115  145  -0.57        0.88           167.55 
120  145  -0.98        0.80           167.59 
125  145  -1.48        0.71           167.64 
130  145  -2.08        0.62           167.70 
135  145  -2.79        0.53           167.77 
140  145  -3.64        0.43           167.84 
145  145  -4.65        0.34           167.91 
150  145  -5.86        0.26           167.98 
155  145  -7.33        0.18           168.04 
160  145  -9.19        0.12           168.10 
165  145  -11.62        0.07           168.15 
170  145  -15.09        0.03           168.18 
175  145  -21.08        0.01           168.21 
180  145  -80.83        0.00           179.59 
0  150  -80.83        0.00           -0.41 
5  150  -21.10        0.01           168.18 
10  150  -15.10        0.03           168.17 
15  150  -11.62        0.07           168.14 
20  150  -9.19        0.12           168.09 
25  150  -7.34        0.18           168.04 
30  150  -5.86        0.26           167.97 
35  150  -4.65        0.34           167.91 
40  150  -3.64        0.43           167.83 
45  150  -2.79        0.53           167.76 
50  150  -2.08        0.62           167.70 
55  150  -1.48        0.71           167.64 
60  150  -0.98        0.80           167.59 
65  150  -0.57        0.88           167.55 
70  150  -0.25        0.94           167.53 
75  150  0.00        1.00           167.51 
80  150  0.18        1.04           167.50 
85  150  0.29        1.07           167.50 
90  150  0.32        1.08           167.50 
95  150  0.29        1.07           167.50 
100  150  0.18        1.04           167.50 
105  150  0.01        1.00           167.51 
110  150  -0.25        0.94           167.53 
115  150  -0.57        0.88           167.55 
120  150  -0.98        0.80           167.59 
125  150  -1.48        0.71           167.64 
130  150  -2.08        0.62           167.70 
135  150  -2.79        0.53           167.77 
140  150  -3.64        0.43           167.84 
145  150  -4.65        0.34           167.91 
150  150  -5.86        0.26           167.98 
155  150  -7.33        0.18           168.04 
160  150  -9.19        0.12           168.10 
165  150  -11.62        0.07           168.15 
170  150  -15.09        0.03           168.18 
175  150  -21.08        0.01           168.21 
180  150  -80.83        0.00           179.59 
0  155  -80.83        0.00           -0.41 
5  155  -21.10        0.01           168.18 
10  155  -15.10        0.03           168.17 
15  155  -11.62        0.07           168.14 
20  155  -9.19        0.12           168.09 
25  155  -7.34        0.18           168.04 
30  155  -5.86        0.26           167.97 
35  155  -4.65        0.34           167.91 
40  155  -3.64        0.43           167.83 
45  155  -2.79        0.53           167.76 
50  155  -2.08        0.62           167.70 
55  155  -1.48        0.71           167.64 
60  155  -0.98        0.80           167.59 
65  155  -0.57        0.88           167.55 
70  155  -0.25        0.94           167.53 
75  155  0.00        1.00           167.51 
80  155  0.18        1.04           167.50 
85  155  0.29        1.07           167.50 
90  155  0.32        1.08           167.50 
95  155  0.29        1.07           167.50 
100  155  0.18        1.04           167.50 
105  155  0.01        1.00           167.51 
110  155  -0.25        0.94           167.53 
115  155  -0.57        0.88           167.55 
120  155  -0.98        0.80           167.59 
125  155  -1.48        0.71           167.64 
130  155  -2.08        0.62           167.70 
135  155  -2.79        0.53           167.77 
140  155  -3.64        0.43           167.84 
145  155  -4.65        0.34           167.91 
150  155  -5.86        0.26           167.98 
155  155  -7.33        0.18           168.04 
160  155  -9.19        0.12           168.10 
165  155  -11.62        0.07           168.15 
170  155  -15.09        0.03           168.18 
175  155  -21.08        0.01           168.21 
180  155  -80.83        0.00           179.59 
0  160  -80.83        0.00           -0.41 
5  160  -21.10        0.01           168.18 
10  160  -15.10        0.03           168.17 
15  160  -11.62        0.07           168.14 
20  160  -9.19        0.12           168.09 
25  160  -7.34        0.18           168.04 
30  160  -5.86        0.26           167.97 
35  160  -4.65        0.34           167.91 
40  160  -3.64        0.43           167.83 
45  160  -2.79        0.53           167.76 
50  160  -2.08        0.62           167.70 
55  160  -1.48        0.71           167.64 
60  160  -0.98        0.80           167.59 
65  160  -0.57        0.88           167.55 
70  160  -0.25        0.94           167.53 
75  160  0.00        1.00           167.51 
80  160  0.18        1.04           167.50 
85  160  0.29        1.07           167.50 
90  160  0.32        1.08           167.50 
95  160  0.29        1.07           167.50 
100  160  0.18        1.04           167.50 
105  160  0.01        1.00           167.51 
110  160  -0.25        0.94           167.53 
115  160  -0.57        0.88           167.55 
120  160  -0.98        0.80           167.59 
125  160  -1.48        0.71           167.64 
130  160  -2.08        0.62           167.70 
135  160  -2.79        0.53           167.77 
140  160  -3.64        0.43           167.84 
145  160  -4.65        0.34           167.91 
150  160  -5.86        0.26           167.98 
155  160  -7.33        0.18           168.04 
160  160  -9.19        0.12           168.10 
165  160  -11.62        0.07           168.15 
170  160  -15.09        0.03           168.18 
175  160  -21.08        0.01           168.21 
180  160  -80.83        0.00           179.59 
0  165  -80.83        0.00           -0.41 
5  165  -21.10        0.01           168.18 
10  165  -15.10        0.03           168.17 
15  165  -11.62        0.07           168.14 
20  165  -9.19        0.12           168.09 
25  165  -7.34        0.18           168.04 
30  165  -5.86        0.26           167.97 
35  165  -4.65        0.34           167.91 
40  165  -3.64        0.43           167.83 
45  165  -2.79        0.53           167.76 
50  165  -2.08        0.62           167.70 
55  165  -1.48        0.71           167.64 
60  165  -0.98        0.80           167.59 
65  165  -0.57        0.88           167.55 
70  165  -0.25        0.94           167.53 
75  165  0.00        1.00           167.51 
80  165  0.18        1.04           167.50 
85  165  0.29        1.07           167.50 
90  165  0.32        1.08           167.50 
95  165  0.29        1.07           167.50 
100  165  0.18        1.04           167.50 
105  165  0.01        1.00           167.51 
110  165  -0.25        0.94           167.53 
115  165  -0.57        0.88           167.55 
120  165  -0.98        0.80           167.59 
125  165  -1.48        0.71           167.64 
130  165  -2.08        0.62           167.70 
135  165  -2.79        0.53           167.77 
140  165  -3.64        0.43           167.84 
145  165  -4.65        0.34           167.91 
150  165  -5.86        0.26           167.98 
155  165  -7.33        0.18           168.04 
160  165  -9.19        0.12           168.10 
165  165  -11.62        0.07           168.15 
170  165  -15.09        0.03           168.18 
175  165  -21.08        0.01           168.21 
180  165  -80.83        0.00           179.59 
0  170  -80.83        0.00           -0.41 
5  170  -21.10        0.01           168.18 
10  170  -15.10        0.03           168.17 
15  170  -11.62        0.07           168.14 
20  170  -9.19        0.12           168.09 
25  170  -7.34        0.18           168.04 
30  170  -5.86        0.26           167.97 
35  170  -4.65        0.34           167.91 
40  170  -3.64        0.43           167.83 
45  170  -2.79        0.53           167.76 
50  170  -2.08        0.62           167.70 
55  170  -1.48        0.71           167.64 
60  170  -0.98        0.80           167.59 
65  170  -0.57        0.88           167.55 
70  170  -0.25        0.94           167.53 
75  170  0.00        1.00           167.51 
80  170  0.18        1.04           167.50 
85  170  0.29        1.07           167.50 
90  170  0.32        1.08           167.50 
95  170  0.29        1.07           167.50 
100  170  0.18        1.04           167.50 
105  170  0.01        1.00           167.51 
110  170  -0.25        0.94           167.53 
115  170  -0.57        0.88           167.55 
120  170  -0.98        0.80           167.59 
125  170  -1.48        0.71           167.64 
130  170  -2.08        0.62           167.70 
135  170  -2.79        0.53           167.77 
140  170  -3.64        0.43           167.84 
145  170  -4.65        0.34           167.91 
150  170  -5.86        0.26           167.98 
155  170  -7.33        0.18           168.04 
160  170  -9.19        0.12           168.10 
165  170  -11.62        0.07           168.15 
170  170  -15.09        0.03           168.18 
175  170  -21.08        0.01           168.21 
180  170  -80.83        0.00           179.59 
0  175  -80.83        0.00           -0.41 
5  175  -21.10        0.01           168.18 
10  175  -15.10        0.03           168.17 
15  175  -11.62        0.07           168.14 
20  175  -9.19        0.12           168.09 
25  175  -7.34        0.18           168.04 
30  175  -5.86        0.26           167.97 
35  175  -4.65        0.34           167.91 
40  175  -3.64        0.43           167.83 
45  175  -2.79        0.53           167.76 
50  175  -2.08        0.62           167.70 
55  175  -1.48        0.71           167.64 
60  175  -0.98        0.80           167.59 
65  175  -0.57        0.88           167.55 
70  175  -0.25        0.94           167.53 
75  175  0.00        1.00           167.51 
80  175  0.18        1.04           167.50 
85  175  0.29        1.07           167.50 
90  175  0.32        1.08           167.50 
95  175  0.29        1.07           167.50 
100  175  0.18        1.04           167.50 
105  175  0.01        1.00           167.51 
110  175  -0.25        0.94           167.53 
115  175  -0.57        0.88           167.55 
120  175  -0.98        0.80           167.59 
125  175  -1.48        0.71           167.64 
130  175  -2.08        0.62           167.70 
135  175  -2.79        0.53           167.77 
140  175  -3.64        0.43           167.84 
145  175  -4.65        0.34           167.91 
150  175  -5.86        0.26           167.98 
155  175  -7.33        0.18           168.04 
160  175  -9.19        0.12           168.10 
165  175  -11.62        0.07           168.15 
170  175  -15.09        0.03           168.18 
175  175  -21.08        0.01           168.21 
180  175  -80.83        0.00           179.59 
0  180  -80.83        0.00           -0.41 
5  180  -21.10        0.01           168.18 
10  180  -15.10        0.03           168.17 
15  180  -11.62        0.07           168.14 
20  180  -9.19        0.12           168.09 
25  180  -7.34        0.18           168.04 
30  180  -5.86        0.26           167.97 
35  180  -4.65        0.34           167.91 
40  180  -3.64        0.43           167.83 
45  180  -2.79        0.53           167.76 
50  180  -2.08        0.62           167.70 
55  180  -1.48        0.71           167.64 
60  180  -0.98        0.80           167.59 
65  180  -0.57        0.88           167.55 
70  180  -0.25        0.94           167.53 
75  180  0.00        1.00           167.51 
80  180  0.18        1.04           167.50 
85  180  0.29        1.07           167.50 
90  180  0.32        1.08           167.50 
95  180  0.29        1.07           167.50 
100  180  0.18        1.04           167.50 
105  180  0.01        1.00           167.51 
110  180  -0.25        0.94           167.53 
115  180  -0.57        0.88           167.55 
120  180  -0.98        0.80           167.59 
125  180  -1.48        0.71           167.64 
130  180  -2.08        0.62           167.70 
135  180  -2.79        0.53           167.77 
140  180  -3.64        0.43           167.84 
145  180  -4.65        0.34           167.91 
150  180  -5.86        0.26           167.98 
155  180  -7.33        0.18           168.04 
160  180  -9.19        0.12           168.10 
165  180  -11.62        0.07           168.15 
170  180  -15.09        0.03           168.18 
175  180  -21.08        0.01           168.21 
180  180  -80.83        0.00           179.59 
0  185  -80.83        0.00           -0.41 
5  185  -21.10        0.01           168.18 
10  185  -15.10        0.03           168.17 
15  185  -11.62        0.07           168.14 
20  185  -9.19        0.12           168.09 
25  185  -7.34        0.18           168.04 
30  185  -5.86        0.26           167.97 
35  185  -4.65        0.34           167.91 
40  185  -3.64        0.43           167.83 
45  185  -2.79        0.53           167.76 
50  185  -2.08        0.62           167.70 
55  185  -1.48        0.71           167.64 
60  185  -0.98        0.80           167.59 
65  185  -0.57        0.88           167.55 
70  185  -0.25        0.94           167.53 
75  185  0.00        1.00           167.51 
80  185  0.18        1.04           167.50 
85  185  0.29        1.07           167.50 
90  185  0.32        1.08           167.50 
95  185  0.29        1.07           167.50 
100  185  0.18        1.04           167.50 
105  185  0.01        1.00           167.51 
110  185  -0.25        0.94           167.53 
115  185  -0.57        0.88           167.55 
120  185  -0.98        0.80           167.59 
125  185  -1.48        0.71           167.64 
130  185  -2.08        0.62           167.70 
135  185  -2.79        0.53           167.77 
140  185  -3.64        0.43           167.84 
145  185  -4.65        0.34           167.91 
150  185  -5.86        0.26           167.98 
155  185  -7.33        0.18           168.04 
160  185  -9.19        0.12           168.10 
165  185  -11.62        0.07           168.15 
170  185  -15.09        0.03           168.18 
175  185  -21.08        0.01           168.21 
180  185  -80.83        0.00           179.59 
0  190  -80.83        0.00           -0.41 
5  190  -21.10        0.01           168.18 
10  190  -15.10        0.03           168.17 
15  190  -11.62        0.07           168.14 
20  190  -9.19        0.12           168.09 
25  190  -7.34        0.18           168.04 
30  190  -5.86        0.26           167.97 
35  190  -4.65        0.34           167.91 
40  190  -3.64        0.43           167.83 
45  190  -2.79        0.53           167.76 
50  190  -2.08        0.62           167.70 
55  190  -1.48        0.71           167.64 
60  190  -0.98        0.80           167.59 
65  190  -0.57        0.88           167.55 
70  190  -0.25        0.94           167.53 
75  190  0.00        1.00           167.51 
80  190  0.18        1.04           167.50 
85  190  0.29        1.07           167.50 
90  190  0.32        1.08           167.50 
95  190  0.29        1.07           167.50 
100  190  0.18        1.04           167.50 
105  190  0.01        1.00           167.51 
110  190  -0.25        0.94           167.53 
115  190  -0.57        0.88           167.55 
120  190  -0.98        0.80           167.59 
125  190  -1.48        0.71           167.64 
130  190  -2.08        0.62           167.70 
135  190  -2.79        0.53           167.77 
140  190  -3.64        0.43           167.84 
145  190  -4.65        0.34           167.91 
150  190  -5.86        0.26           167.98 
155  190  -7.33        0.18           168.04 
160  190  -9.19        0.12           168.10 
165  190  -11.62        0.07           168.15 
170  190  -15.09        0.03           168.18 
175  190  -21.08        0.01           168.21 
180  190  -80.83        0.00           179.59 
0  195  -80.83        0.00           -0.41 
5  195  -21.10        0.01           168.18 
10  195  -15.10        0.03           168.17 
15  195  -11.62        0.07           168.14 
20  195  -9.19        0.12           168.09 
25  195  -7.34        0.18           168.04 
30  195  -5.86        0.26           167.97 
35  195  -4.65        0.34           167.91 
40  195  -3.64        0.43           167.83 
45  195  -2.79        0.53           167.76 
50  195  -2.08        0.62           167.70 
55  195  -1.48        0.71           167.64 
60  195  -0.98        0.80           167.59 
65  195  -0.57        0.88           167.55 
70  195  -0.25        0.94           167.53 
75  195  0.00        1.00           167.51 
80  195  0.18        1.04           167.50 
85  195  0.29        1.07           167.50 
90  195  0.32        1.08           167.50 
95  195  0.29        1.07           167.50 
100  195  0.18        1.04           167.50 
105  195  0.01        1.00           167.51 
110  195  -0.25        0.94           167.53 
115  195  -0.57        0.88           167.55 
120  195  -0.98        0.80           167.59 
125  195  -1.48        0.71           167.64 
130  195  -2.08        0.62           167.70 
135  195  -2.79        0.53           167.77 
140  195  -3.64        0.43           167.84 
145  195  -4.65        0.34           167.91 
150  195  -5.86        0.26           167.98 
155  195  -7.33        0.18           168.04 
160  195  -9.19        0.12           168.10 
165  195  -11.62        0.07           168.15 
170  195  -15.09        0.03           168.18 
175  195  -21.08        0.01           168.21 
180  195  -80.83        0.00           179.59 
0  200  -80.83        0.00           -0.41 
5  200  -21.10        0.01           168.18 
10  200  -15.10        0.03           168.17 
15  200  -11.62        0.07           168.14 
20  200  -9.19        0.12           168.09 
25  200  -7.34        0.18           168.04 
30  200  -5.86        0.26           167.97 
35  200  -4.65        0.34           167.91 
40  200  -3.64        0.43           167.83 
45  200  -2.79        0.53           167.76 
50  200  -2.08        0.62           167.70 
55  200  -1.48        0.71           167.64 
60  200  -0.98        0.80           167.59 
65  200  -0.57        0.88           167.55 
70  200  -0.25        0.94           167.53 
75  200  0.00        1.00           167.51 
80  200  0.18        1.04           167.50 
85  200  0.29        1.07           167.50 
90  200  0.32        1.08           167.50 
95  200  0.29        1.07           167.50 
100  200  0.18        1.04           167.50 
105  200  0.01        1.00           167.51 
110  200  -0.25        0.94           167.53 
115  200  -0.57        0.88           167.55 
120  200  -0.98        0.80           167.59 
125  200  -1.48        0.71           167.64 
130  200  -2.08        0.62           167.70 
135  200  -2.79        0.53           167.77 
140  200  -3.64        0.43           167.84 
145  200  -4.65        0.34           167.91 
150  200  -5.86        0.26           167.98 
155  200  -7.33        0.18           168.04 
160  200  -9.19        0.12           168.10 
165  200  -11.62        0.07           168.15 
170  200  -15.09        0.03           168.18 
175  200  -21.08        0.01           168.21 
180  200  -80.83        0.00           179.59 
0  205  -80.83        0.00           -0.41 
5  205  -21.10        0.01           168.18 
10  205  -15.10        0.03           168.17 
15  205  -11.62        0.07           168.14 
20  205  -9.19        0.12           168.09 
25  205  -7.34        0.18           168.04 
30  205  -5.86        0.26           167.97 
35  205  -4.65        0.34           167.91 
40  205  -3.64        0.43           167.83 
45  205  -2.79        0.53           167.76 
50  205  -2.08        0.62           167.70 
55  205  -1.48        0.71           167.64 
60  205  -0.98        0.80           167.59 
65  205  -0.57        0.88           167.55 
70  205  -0.25        0.94           167.53 
75  205  0.00        1.00           167.51 
80  205  0.18        1.04           167.50 
85  205  0.29        1.07           167.50 
90  205  0.32        1.08           167.50 
95  205  0.29        1.07           167.50 
100  205  0.18        1.04           167.50 
105  205  0.01        1.00           167.51 
110  205  -0.25        0.94           167.53 
115  205  -0.57        0.88           167.55 
120  205  -0.98        0.80           167.59 
125  205  -1.48        0.71           167.64 
130  205  -2.08        0.62           167.70 
135  205  -2.79        0.53           167.77 
140  205  -3.64        0.43           167.84 
145  205  -4.65        0.34           167.91 
150  205  -5.86        0.26           167.98 
155  205  -7.33        0.18           168.04 
160  205  -9.19        0.12           168.10 
165  205  -11.62        0.07           168.15 
170  205  -15.09        0.03           168.18 
175  205  -21.08        0.01           168.21 
180  205  -80.83        0.00           179.59 
0  210  -80.83        0.00           -0.41 
5  210  -21.10        0.01           168.18 
10  210  -15.10        0.03           168.17 
15  210  -11.62        0.07           168.14 
20  210  -9.19        0.12           168.09 
25  210  -7.34        0.18           168.04 
