freq : 950.00 MHz
SWR : 7.95
 Theta     Phi     Gain(dB)     Gain     Phase(deg) 
45  105  2.24        1.67           45.68 
50  105  1.09        1.29           40.55 
55  105  -0.70        0.85           37.63 
60  105  -2.76        0.53           30.42 
65  105  -4.41        0.36           33.35 
70  105  -4.81        0.33           42.97 
75  105  -3.46        0.45           53.92 
80  105  -1.52        0.70           60.46 
85  105  -0.08        0.98           63.25 
90  105  0.43        1.10           64.02 
95  105  -0.09        0.98           63.34 
100  105  -1.53        0.70           60.64 
105  105  -3.48        0.45           54.19 
110  105  -4.85        0.33           43.28 
115  105  -4.45        0.36           33.59 
120  105  -2.80        0.52           30.62 
125  105  -0.73        0.85           37.82 
130  105  1.06        1.28           40.73 
135  105  2.21        1.66           45.87 
140  105  2.84        1.92           51.10 
145  105  2.89        1.95           55.49 
150  105  2.38        1.73           59.65 
155  105  1.35        1.36           63.64 
160  105  -0.24        0.95           67.30 
165  105  -2.54        0.56           70.37 
170  105  -5.93        0.26           73.11 
175  105  -11.89        0.06           75.35 
180  105  -46.33        0.00           179.77 
0  110  -46.33        0.00           -0.23 
5  110  -11.81        0.07           73.27 
10  110  -5.88        0.26           72.08 
15  110  -2.50        0.56           69.69 
20  110  -0.21        0.95           66.81 
25  110  1.38        1.37           63.25 
30  110  2.41        1.74           59.34 
35  110  2.91        1.95           55.24 
40  110  2.87        1.94           50.88 
45  110  2.24        1.67           45.68 
50  110  1.09        1.29           40.55 
55  110  -0.70        0.85           37.63 
60  110  -2.76        0.53           30.42 
65  110  -4.41        0.36           33.35 
70  110  -4.81        0.33           42.97 
75  110  -3.46        0.45           53.92 
80  110  -1.52        0.70           60.46 
85  110  -0.08        0.98           63.25 
90  110  0.43        1.10           64.02 
95  110  -0.09        0.98           63.34 
100  110  -1.53        0.70           60.64 
105  110  -3.48        0.45           54.19 
110  110  -4.85        0.33           43.28 
115  110  -4.45        0.36           33.59 
120  110  -2.80        0.52           30.62 
125  110  -0.73        0.85           37.82 
130  110  1.06        1.28           40.73 
135  110  2.21        1.66           45.87 
140  110  2.84        1.92           51.10 
145  110  2.89        1.95           55.49 
150  110  2.38        1.73           59.65 
155  110  1.35        1.36           63.64 
160  110  -0.24        0.95           67.30 
165  110  -2.54        0.56           70.37 
170  110  -5.93        0.26           73.11 
175  110  -11.89        0.06           75.35 
180  110  -46.33        0.00           179.77 
0  115  -46.33        0.00           -0.23 
5  115  -11.81        0.07           73.27 
10  115  -5.88        0.26           72.08 
15  115  -2.50        0.56           69.69 
20  115  -0.21        0.95           66.81 
25  115  1.38        1.37           63.25 
30  115  2.41        1.74           59.34 
35  115  2.91        1.95           55.24 
40  115  2.87        1.94           50.88 
45  115  2.24        1.67           45.68 
50  115  1.09        1.29           40.55 
55  115  -0.70        0.85           37.63 
60  115  -2.76        0.53           30.42 
65  115  -4.41        0.36           33.35 
70  115  -4.81        0.33           42.97 
75  115  -3.46        0.45           53.92 
80  115  -1.52        0.70           60.46 
85  115  -0.08        0.98           63.25 
90  115  0.43        1.10           64.02 
95  115  -0.09        0.98           63.34 
100  115  -1.53        0.70           60.64 
105  115  -3.48        0.45           54.19 
110  115  -4.85        0.33           43.28 
115  115  -4.45        0.36           33.59 
120  115  -2.80        0.52           30.62 
125  115  -0.73        0.85           37.82 
130  115  1.06        1.28           40.73 
135  115  2.21        1.66           45.87 
140  115  2.84        1.92           51.10 
145  115  2.89        1.95           55.49 
150  115  2.38        1.73           59.65 
155  115  1.35        1.36           63.64 
160  115  -0.24        0.95           67.30 
165  115  -2.54        0.56           70.37 
170  115  -5.93        0.26           73.11 
175  115  -11.89        0.06           75.35 
180  115  -46.33        0.00           179.77 
0  120  -46.33        0.00           -0.23 
5  120  -11.81        0.07           73.27 
10  120  -5.88        0.26           72.08 
15  120  -2.50        0.56           69.69 
20  120  -0.21        0.95           66.81 
25  120  1.38        1.37           63.25 
30  120  2.41        1.74           59.34 
35  120  2.91        1.95           55.24 
40  120  2.87        1.94           50.88 
45  120  2.24        1.67           45.68 
50  120  1.09        1.29           40.55 
55  120  -0.70        0.85           37.63 
60  120  -2.76        0.53           30.42 
65  120  -4.41        0.36           33.35 
70  120  -4.81        0.33           42.97 
75  120  -3.46        0.45           53.92 
80  120  -1.52        0.70           60.46 
85  120  -0.08        0.98           63.25 
90  120  0.43        1.10           64.02 
95  120  -0.09        0.98           63.34 
100  120  -1.53        0.70           60.64 
105  120  -3.48        0.45           54.19 
110  120  -4.85        0.33           43.28 
115  120  -4.45        0.36           33.59 
120  120  -2.80        0.52           30.62 
125  120  -0.73        0.85           37.82 
130  120  1.06        1.28           40.73 
135  120  2.21        1.66           45.87 
140  120  2.84        1.92           51.10 
145  120  2.89        1.95           55.49 
150  120  2.38        1.73           59.65 
155  120  1.35        1.36           63.64 
160  120  -0.24        0.95           67.30 
165  120  -2.54        0.56           70.37 
170  120  -5.93        0.26           73.11 
175  120  -11.89        0.06           75.35 
180  120  -46.33        0.00           179.77 
0  125  -46.33        0.00           -0.23 
5  125  -11.81        0.07           73.27 
10  125  -5.88        0.26           72.08 
15  125  -2.50        0.56           69.69 
20  125  -0.21        0.95           66.81 
25  125  1.38        1.37           63.25 
30  125  2.41        1.74           59.34 
35  125  2.91        1.95           55.24 
40  125  2.87        1.94           50.88 
45  125  2.24        1.67           45.68 
50  125  1.09        1.29           40.55 
55  125  -0.70        0.85           37.63 
60  125  -2.76        0.53           30.42 
65  125  -4.41        0.36           33.35 
70  125  -4.81        0.33           42.97 
75  125  -3.46        0.45           53.92 
80  125  -1.52        0.70           60.46 
85  125  -0.08        0.98           63.25 
90  125  0.43        1.10           64.02 
95  125  -0.09        0.98           63.34 
100  125  -1.53        0.70           60.64 
105  125  -3.48        0.45           54.19 
110  125  -4.85        0.33           43.28 
115  125  -4.45        0.36           33.59 
120  125  -2.80        0.52           30.62 
125  125  -0.73        0.85           37.82 
130  125  1.06        1.28           40.73 
135  125  2.21        1.66           45.87 
140  125  2.84        1.92           51.10 
145  125  2.89        1.95           55.49 
150  125  2.38        1.73           59.65 
155  125  1.35        1.36           63.64 
160  125  -0.24        0.95           67.30 
165  125  -2.54        0.56           70.37 
170  125  -5.93        0.26           73.11 
175  125  -11.89        0.06           75.35 
180  125  -46.33        0.00           179.77 
0  130  -46.33        0.00           -0.23 
5  130  -11.81        0.07           73.27 
10  130  -5.88        0.26           72.08 
15  130  -2.50        0.56           69.69 
20  130  -0.21        0.95           66.81 
25  130  1.38        1.37           63.25 
30  130  2.41        1.74           59.34 
35  130  2.91        1.95           55.24 
40  130  2.87        1.94           50.88 
45  130  2.24        1.67           45.68 
50  130  1.09        1.29           40.55 
55  130  -0.70        0.85           37.63 
60  130  -2.76        0.53           30.42 
65  130  -4.41        0.36           33.35 
70  130  -4.81        0.33           42.97 
75  130  -3.46        0.45           53.92 
80  130  -1.52        0.70           60.46 
85  130  -0.08        0.98           63.25 
90  130  0.43        1.10           64.02 
95  130  -0.09        0.98           63.34 
100  130  -1.53        0.70           60.64 
105  130  -3.48        0.45           54.19 
110  130  -4.85        0.33           43.28 
115  130  -4.45        0.36           33.59 
120  130  -2.80        0.52           30.62 
125  130  -0.73        0.85           37.82 
130  130  1.06        1.28           40.73 
135  130  2.21        1.66           45.87 
140  130  2.84        1.92           51.10 
145  130  2.89        1.95           55.49 
150  130  2.38        1.73           59.65 
155  130  1.35        1.36           63.64 
160  130  -0.24        0.95           67.30 
165  130  -2.54        0.56           70.37 
170  130  -5.93        0.26           73.11 
175  130  -11.89        0.06           75.35 
180  130  -46.33        0.00           179.77 
0  135  -46.33        0.00           -0.23 
5  135  -11.81        0.07           73.27 
10  135  -5.88        0.26           72.08 
15  135  -2.50        0.56           69.69 
20  135  -0.21        0.95           66.81 
25  135  1.38        1.37           63.25 
30  135  2.41        1.74           59.34 
35  135  2.91        1.95           55.24 
40  135  2.87        1.94           50.88 
45  135  2.24        1.67           45.68 
50  135  1.09        1.29           40.55 
55  135  -0.70        0.85           37.63 
60  135  -2.76        0.53           30.42 
65  135  -4.41        0.36           33.35 
70  135  -4.81        0.33           42.97 
75  135  -3.46        0.45           53.92 
80  135  -1.52        0.70           60.46 
85  135  -0.08        0.98           63.25 
90  135  0.43        1.10           64.02 
95  135  -0.09        0.98           63.34 
100  135  -1.53        0.70           60.64 
105  135  -3.48        0.45           54.19 
110  135  -4.85        0.33           43.28 
115  135  -4.45        0.36           33.59 
120  135  -2.80        0.52           30.62 
125  135  -0.73        0.85           37.82 
130  135  1.06        1.28           40.73 
135  135  2.21        1.66           45.87 
140  135  2.84        1.92           51.10 
145  135  2.89        1.95           55.49 
150  135  2.38        1.73           59.65 
155  135  1.35        1.36           63.64 
160  135  -0.24        0.95           67.30 
165  135  -2.54        0.56           70.37 
170  135  -5.93        0.26           73.11 
175  135  -11.89        0.06           75.35 
180  135  -46.33        0.00           179.77 
0  140  -46.33        0.00           -0.23 
5  140  -11.81        0.07           73.27 
10  140  -5.88        0.26           72.08 
15  140  -2.50        0.56           69.69 
20  140  -0.21        0.95           66.81 
25  140  1.38        1.37           63.25 
30  140  2.41        1.74           59.34 
35  140  2.91        1.95           55.24 
40  140  2.87        1.94           50.88 
45  140  2.24        1.67           45.68 
50  140  1.09        1.29           40.55 
55  140  -0.70        0.85           37.63 
60  140  -2.76        0.53           30.42 
65  140  -4.41        0.36           33.35 
70  140  -4.81        0.33           42.97 
75  140  -3.46        0.45           53.92 
80  140  -1.52        0.70           60.46 
85  140  -0.08        0.98           63.25 
90  140  0.43        1.10           64.02 
95  140  -0.09        0.98           63.34 
100  140  -1.53        0.70           60.64 
105  140  -3.48        0.45           54.19 
110  140  -4.85        0.33           43.28 
115  140  -4.45        0.36           33.59 
120  140  -2.80        0.52           30.62 
125  140  -0.73        0.85           37.82 
130  140  1.06        1.28           40.73 
135  140  2.21        1.66           45.87 
140  140  2.84        1.92           51.10 
145  140  2.89        1.95           55.49 
150  140  2.38        1.73           59.65 
155  140  1.35        1.36           63.64 
160  140  -0.24        0.95           67.30 
165  140  -2.54        0.56           70.37 
170  140  -5.93        0.26           73.11 
175  140  -11.89        0.06           75.35 
180  140  -46.33        0.00           179.77 
0  145  -46.33        0.00           -0.23 
5  145  -11.81        0.07           73.27 
10  145  -5.88        0.26           72.08 
15  145  -2.50        0.56           69.69 
20  145  -0.21        0.95           66.81 
25  145  1.38        1.37           63.25 
30  145  2.41        1.74           59.34 
35  145  2.91        1.95           55.24 
40  145  2.87        1.94           50.88 
45  145  2.24        1.67           45.68 
50  145  1.09        1.29           40.55 
55  145  -0.70        0.85           37.63 
60  145  -2.76        0.53           30.42 
65  145  -4.41        0.36           33.35 
70  145  -4.81        0.33           42.97 
75  145  -3.46        0.45           53.92 
80  145  -1.52        0.70           60.46 
85  145  -0.08        0.98           63.25 
90  145  0.43        1.10           64.02 
95  145  -0.09        0.98           63.34 
100  145  -1.53        0.70           60.64 
105  145  -3.48        0.45           54.19 
110  145  -4.85        0.33           43.28 
115  145  -4.45        0.36           33.59 
120  145  -2.80        0.52           30.62 
125  145  -0.73        0.85           37.82 
130  145  1.06        1.28           40.73 
135  145  2.21        1.66           45.87 
140  145  2.84        1.92           51.10 
145  145  2.89        1.95           55.49 
150  145  2.38        1.73           59.65 
155  145  1.35        1.36           63.64 
160  145  -0.24        0.95           67.30 
165  145  -2.54        0.56           70.37 
170  145  -5.93        0.26           73.11 
175  145  -11.89        0.06           75.35 
180  145  -46.33        0.00           179.77 
0  150  -46.33        0.00           -0.23 
5  150  -11.81        0.07           73.27 
10  150  -5.88        0.26           72.08 
15  150  -2.50        0.56           69.69 
20  150  -0.21        0.95           66.81 
25  150  1.38        1.37           63.25 
30  150  2.41        1.74           59.34 
35  150  2.91        1.95           55.24 
40  150  2.87        1.94           50.88 
45  150  2.24        1.67           45.68 
50  150  1.09        1.29           40.55 
55  150  -0.70        0.85           37.63 
60  150  -2.76        0.53           30.42 
65  150  -4.41        0.36           33.35 
70  150  -4.81        0.33           42.97 
75  150  -3.46        0.45           53.92 
80  150  -1.52        0.70           60.46 
85  150  -0.08        0.98           63.25 
90  150  0.43        1.10           64.02 
95  150  -0.09        0.98           63.34 
100  150  -1.53        0.70           60.64 
105  150  -3.48        0.45           54.19 
110  150  -4.85        0.33           43.28 
115  150  -4.45        0.36           33.59 
120  150  -2.80        0.52           30.62 
125  150  -0.73        0.85           37.82 
130  150  1.06        1.28           40.73 
135  150  2.21        1.66           45.87 
140  150  2.84        1.92           51.10 
145  150  2.89        1.95           55.49 
150  150  2.38        1.73           59.65 
155  150  1.35        1.36           63.64 
160  150  -0.24        0.95           67.30 
165  150  -2.54        0.56           70.37 
170  150  -5.93        0.26           73.11 
175  150  -11.89        0.06           75.35 
180  150  -46.33        0.00           179.77 
0  155  -46.33        0.00           -0.23 
5  155  -11.81        0.07           73.27 
10  155  -5.88        0.26           72.08 
15  155  -2.50        0.56           69.69 
20  155  -0.21        0.95           66.81 
25  155  1.38        1.37           63.25 
30  155  2.41        1.74           59.34 
35  155  2.91        1.95           55.24 
40  155  2.87        1.94           50.88 
45  155  2.24        1.67           45.68 
50  155  1.09        1.29           40.55 
55  155  -0.70        0.85           37.63 
60  155  -2.76        0.53           30.42 
65  155  -4.41        0.36           33.35 
70  155  -4.81        0.33           42.97 
75  155  -3.46        0.45           53.92 
80  155  -1.52        0.70           60.46 
85  155  -0.08        0.98           63.25 
90  155  0.43        1.10           64.02 
95  155  -0.09        0.98           63.34 
100  155  -1.53        0.70           60.64 
105  155  -3.48        0.45           54.19 
110  155  -4.85        0.33           43.28 
115  155  -4.45        0.36           33.59 
120  155  -2.80        0.52           30.62 
125  155  -0.73        0.85           37.82 
130  155  1.06        1.28           40.73 
135  155  2.21        1.66           45.87 
140  155  2.84        1.92           51.10 
145  155  2.89        1.95           55.49 
150  155  2.38        1.73           59.65 
155  155  1.35        1.36           63.64 
160  155  -0.24        0.95           67.30 
165  155  -2.54        0.56           70.37 
170  155  -5.93        0.26           73.11 
175  155  -11.89        0.06           75.35 
180  155  -46.33        0.00           179.77 
0  160  -46.33        0.00           -0.23 
5  160  -11.81        0.07           73.27 
10  160  -5.88        0.26           72.08 
15  160  -2.50        0.56           69.69 
20  160  -0.21        0.95           66.81 
25  160  1.38        1.37           63.25 
30  160  2.41        1.74           59.34 
35  160  2.91        1.95           55.24 
40  160  2.87        1.94           50.88 
45  160  2.24        1.67           45.68 
50  160  1.09        1.29           40.55 
55  160  -0.70        0.85           37.63 
60  160  -2.76        0.53           30.42 
65  160  -4.41        0.36           33.35 
70  160  -4.81        0.33           42.97 
75  160  -3.46        0.45           53.92 
80  160  -1.52        0.70           60.46 
85  160  -0.08        0.98           63.25 
90  160  0.43        1.10           64.02 
95  160  -0.09        0.98           63.34 
100  160  -1.53        0.70           60.64 
105  160  -3.48        0.45           54.19 
110  160  -4.85        0.33           43.28 
115  160  -4.45        0.36           33.59 
120  160  -2.80        0.52           30.62 
125  160  -0.73        0.85           37.82 
130  160  1.06        1.28           40.73 
135  160  2.21        1.66           45.87 
140  160  2.84        1.92           51.10 
145  160  2.89        1.95           55.49 
150  160  2.38        1.73           59.65 
155  160  1.35        1.36           63.64 
160  160  -0.24        0.95           67.30 
165  160  -2.54        0.56           70.37 
170  160  -5.93        0.26           73.11 
175  160  -11.89        0.06           75.35 
180  160  -46.33        0.00           179.77 
0  165  -46.33        0.00           -0.23 
5  165  -11.81        0.07           73.27 
10  165  -5.88        0.26           72.08 
15  165  -2.50        0.56           69.69 
20  165  -0.21        0.95           66.81 
25  165  1.38        1.37           63.25 
30  165  2.41        1.74           59.34 
35  165  2.91        1.95           55.24 
40  165  2.87        1.94           50.88 
45  165  2.24        1.67           45.68 
50  165  1.09        1.29           40.55 
55  165  -0.70        0.85           37.63 
60  165  -2.76        0.53           30.42 
65  165  -4.41        0.36           33.35 
70  165  -4.81        0.33           42.97 
75  165  -3.46        0.45           53.92 
80  165  -1.52        0.70           60.46 
85  165  -0.08        0.98           63.25 
90  165  0.43        1.10           64.02 
95  165  -0.09        0.98           63.34 
100  165  -1.53        0.70           60.64 
105  165  -3.48        0.45           54.19 
110  165  -4.85        0.33           43.28 
115  165  -4.45        0.36           33.59 
120  165  -2.80        0.52           30.62 
125  165  -0.73        0.85           37.82 
130  165  1.06        1.28           40.73 
135  165  2.21        1.66           45.87 
140  165  2.84        1.92           51.10 
145  165  2.89        1.95           55.49 
150  165  2.38        1.73           59.65 
155  165  1.35        1.36           63.64 
160  165  -0.24        0.95           67.30 
165  165  -2.54        0.56           70.37 
170  165  -5.93        0.26           73.11 
175  165  -11.89        0.06           75.35 
180  165  -46.33        0.00           179.77 
0  170  -46.33        0.00           -0.23 
5  170  -11.81        0.07           73.27 
10  170  -5.88        0.26           72.08 
15  170  -2.50        0.56           69.69 
20  170  -0.21        0.95           66.81 
25  170  1.38        1.37           63.25 
30  170  2.41        1.74           59.34 
35  170  2.91        1.95           55.24 
40  170  2.87        1.94           50.88 
45  170  2.24        1.67           45.68 
50  170  1.09        1.29           40.55 
55  170  -0.70        0.85           37.63 
60  170  -2.76        0.53           30.42 
65  170  -4.41        0.36           33.35 
70  170  -4.81        0.33           42.97 
75  170  -3.46        0.45           53.92 
80  170  -1.52        0.70           60.46 
85  170  -0.08        0.98           63.25 
90  170  0.43        1.10           64.02 
95  170  -0.09        0.98           63.34 
100  170  -1.53        0.70           60.64 
105  170  -3.48        0.45           54.19 
110  170  -4.85        0.33           43.28 
115  170  -4.45        0.36           33.59 
120  170  -2.80        0.52           30.62 
125  170  -0.73        0.85           37.82 
130  170  1.06        1.28           40.73 
135  170  2.21        1.66           45.87 
140  170  2.84        1.92           51.10 
145  170  2.89        1.95           55.49 
150  170  2.38        1.73           59.65 
155  170  1.35        1.36           63.64 
160  170  -0.24        0.95           67.30 
165  170  -2.54        0.56           70.37 
170  170  -5.93        0.26           73.11 
175  170  -11.89        0.06           75.35 
180  170  -46.33        0.00           179.77 
0  175  -46.33        0.00           -0.23 
5  175  -11.81        0.07           73.27 
10  175  -5.88        0.26           72.08 
15  175  -2.50        0.56           69.69 
20  175  -0.21        0.95           66.81 
25  175  1.38        1.37           63.25 
30  175  2.41        1.74           59.34 
35  175  2.91        1.95           55.24 
40  175  2.87        1.94           50.88 
45  175  2.24        1.67           45.68 
50  175  1.09        1.29           40.55 
55  175  -0.70        0.85           37.63 
60  175  -2.76        0.53           30.42 
65  175  -4.41        0.36           33.35 
70  175  -4.81        0.33           42.97 
75  175  -3.46        0.45           53.92 
80  175  -1.52        0.70           60.46 
85  175  -0.08        0.98           63.25 
90  175  0.43        1.10           64.02 
95  175  -0.09        0.98           63.34 
100  175  -1.53        0.70           60.64 
105  175  -3.48        0.45           54.19 
110  175  -4.85        0.33           43.28 
115  175  -4.45        0.36           33.59 
120  175  -2.80        0.52           30.62 
125  175  -0.73        0.85           37.82 
130  175  1.06        1.28           40.73 
135  175  2.21        1.66           45.87 
140  175  2.84        1.92           51.10 
145  175  2.89        1.95           55.49 
150  175  2.38        1.73           59.65 
155  175  1.35        1.36           63.64 
160  175  -0.24        0.95           67.30 
165  175  -2.54        0.56           70.37 
170  175  -5.93        0.26           73.11 
175  175  -11.89        0.06           75.35 
180  175  -46.33        0.00           179.77 
0  180  -46.33        0.00           -0.23 
5  180  -11.81        0.07           73.27 
10  180  -5.88        0.26           72.08 
15  180  -2.50        0.56           69.69 
20  180  -0.21        0.95           66.81 
25  180  1.38        1.37           63.25 
30  180  2.41        1.74           59.34 
35  180  2.91        1.95           55.24 
40  180  2.87        1.94           50.88 
45  180  2.24        1.67           45.68 
50  180  1.09        1.29           40.55 
55  180  -0.70        0.85           37.63 
60  180  -2.76        0.53           30.42 
65  180  -4.41        0.36           33.35 
70  180  -4.81        0.33           42.97 
75  180  -3.46        0.45           53.92 
80  180  -1.52        0.70           60.46 
85  180  -0.08        0.98           63.25 
90  180  0.43        1.10           64.02 
95  180  -0.09        0.98           63.34 
100  180  -1.53        0.70           60.64 
105  180  -3.48        0.45           54.19 
110  180  -4.85        0.33           43.28 
115  180  -4.45        0.36           33.59 
120  180  -2.80        0.52           30.62 
125  180  -0.73        0.85           37.82 
130  180  1.06        1.28           40.73 
135  180  2.21        1.66           45.87 
140  180  2.84        1.92           51.10 
145  180  2.89        1.95           55.49 
150  180  2.38        1.73           59.65 
155  180  1.35        1.36           63.64 
160  180  -0.24        0.95           67.30 
165  180  -2.54        0.56           70.37 
170  180  -5.93        0.26           73.11 
175  180  -11.89        0.06           75.35 
180  180  -46.33        0.00           179.77 
0  185  -46.33        0.00           -0.23 
5  185  -11.81        0.07           73.27 
10  185  -5.88        0.26           72.08 
15  185  -2.50        0.56           69.69 
20  185  -0.21        0.95           66.81 
25  185  1.38        1.37           63.25 
30  185  2.41        1.74           59.34 
35  185  2.91        1.95           55.24 
40  185  2.87        1.94           50.88 
45  185  2.24        1.67           45.68 
50  185  1.09        1.29           40.55 
55  185  -0.70        0.85           37.63 
60  185  -2.76        0.53           30.42 
65  185  -4.41        0.36           33.35 
70  185  -4.81        0.33           42.97 
75  185  -3.46        0.45           53.92 
80  185  -1.52        0.70           60.46 
85  185  -0.08        0.98           63.25 
90  185  0.43        1.10           64.02 
95  185  -0.09        0.98           63.34 
100  185  -1.53        0.70           60.64 
105  185  -3.48        0.45           54.19 
110  185  -4.85        0.33           43.28 
115  185  -4.45        0.36           33.59 
120  185  -2.80        0.52           30.62 
125  185  -0.73        0.85           37.82 
130  185  1.06        1.28           40.73 
135  185  2.21        1.66           45.87 
140  185  2.84        1.92           51.10 
145  185  2.89        1.95           55.49 
150  185  2.38        1.73           59.65 
155  185  1.35        1.36           63.64 
160  185  -0.24        0.95           67.30 
165  185  -2.54        0.56           70.37 
170  185  -5.93        0.26           73.11 
175  185  -11.89        0.06           75.35 
180  185  -46.33        0.00           179.77 
0  190  -46.33        0.00           -0.23 
5  190  -11.81        0.07           73.27 
10  190  -5.88        0.26           72.08 
15  190  -2.50        0.56           69.69 
20  190  -0.21        0.95           66.81 
25  190  1.38        1.37           63.25 
30  190  2.41        1.74           59.34 
35  190  2.91        1.95           55.24 
40  190  2.87        1.94           50.88 
45  190  2.24        1.67           45.68 
50  190  1.09        1.29           40.55 
55  190  -0.70        0.85           37.63 
60  190  -2.76        0.53           30.42 
65  190  -4.41        0.36           33.35 
70  190  -4.81        0.33           42.97 
75  190  -3.46        0.45           53.92 
80  190  -1.52        0.70           60.46 
85  190  -0.08        0.98           63.25 
90  190  0.43        1.10           64.02 
95  190  -0.09        0.98           63.34 
100  190  -1.53        0.70           60.64 
105  190  -3.48        0.45           54.19 
110  190  -4.85        0.33           43.28 
115  190  -4.45        0.36           33.59 
120  190  -2.80        0.52           30.62 
125  190  -0.73        0.85           37.82 
130  190  1.06        1.28           40.73 
135  190  2.21        1.66           45.87 
140  190  2.84        1.92           51.10 
145  190  2.89        1.95           55.49 
150  190  2.38        1.73           59.65 
155  190  1.35        1.36           63.64 
160  190  -0.24        0.95           67.30 
165  190  -2.54        0.56           70.37 
170  190  -5.93        0.26           73.11 
175  190  -11.89        0.06           75.35 
180  190  -46.33        0.00           179.77 
0  195  -46.33        0.00           -0.23 
5  195  -11.81        0.07           73.27 
10  195  -5.88        0.26           72.08 
15  195  -2.50        0.56           69.69 
20  195  -0.21        0.95           66.81 
25  195  1.38        1.37           63.25 
30  195  2.41        1.74           59.34 
35  195  2.91        1.95           55.24 
40  195  2.87        1.94           50.88 
45  195  2.24        1.67           45.68 
50  195  1.09        1.29           40.55 
55  195  -0.70        0.85           37.63 
60  195  -2.76        0.53           30.42 
65  195  -4.41        0.36           33.35 
70  195  -4.81        0.33           42.97 
75  195  -3.46        0.45           53.92 
80  195  -1.52        0.70           60.46 
85  195  -0.08        0.98           63.25 
90  195  0.43        1.10           64.02 
95  195  -0.09        0.98           63.34 
100  195  -1.53        0.70           60.64 
105  195  -3.48        0.45           54.19 
110  195  -4.85        0.33           43.28 
115  195  -4.45        0.36           33.59 
120  195  -2.80        0.52           30.62 
125  195  -0.73        0.85           37.82 
130  195  1.06        1.28           40.73 
135  195  2.21        1.66           45.87 
140  195  2.84        1.92           51.10 
145  195  2.89        1.95           55.49 
150  195  2.38        1.73           59.65 
155  195  1.35        1.36           63.64 
160  195  -0.24        0.95           67.30 
165  195  -2.54        0.56           70.37 
170  195  -5.93        0.26           73.11 
175  195  -11.89        0.06           75.35 
180  195  -46.33        0.00           179.77 
0  200  -46.33        0.00           -0.23 
5  200  -11.81        0.07           73.27 
10  200  -5.88        0.26           72.08 
15  200  -2.50        0.56           69.69 
20  200  -0.21        0.95           66.81 
25  200  1.38        1.37           63.25 
30  200  2.41        1.74           59.34 
35  200  2.91        1.95           55.24 
40  200  2.87        1.94           50.88 
45  200  2.24        1.67           45.68 
50  200  1.09        1.29           40.55 
55  200  -0.70        0.85           37.63 
60  200  -2.76        0.53           30.42 
65  200  -4.41        0.36           33.35 
70  200  -4.81        0.33           42.97 
75  200  -3.46        0.45           53.92 
80  200  -1.52        0.70           60.46 
85  200  -0.08        0.98           63.25 
90  200  0.43        1.10           64.02 
95  200  -0.09        0.98           63.34 
100  200  -1.53        0.70           60.64 
105  200  -3.48        0.45           54.19 
110  200  -4.85        0.33           43.28 
115  200  -4.45        0.36           33.59 
120  200  -2.80        0.52           30.62 
125  200  -0.73        0.85           37.82 
130  200  1.06        1.28           40.73 
135  200  2.21        1.66           45.87 
140  200  2.84        1.92           51.10 
145  200  2.89        1.95           55.49 
150  200  2.38        1.73           59.65 
155  200  1.35        1.36           63.64 
160  200  -0.24        0.95           67.30 
165  200  -2.54        0.56           70.37 
170  200  -5.93        0.26           73.11 
175  200  -11.89        0.06           75.35 
180  200  -46.33        0.00           179.77 
0  205  -46.33        0.00           -0.23 
5  205  -11.81        0.07           73.27 
10  205  -5.88        0.26           72.08 
15  205  -2.50        0.56           69.69 
20  205  -0.21        0.95           66.81 
25  205  1.38        1.37           63.25 
30  205  2.41        1.74           59.34 
35  205  2.91        1.95           55.24 
40  205  2.87        1.94           50.88 
45  205  2.24        1.67           45.68 
50  205  1.09        1.29           40.55 
55  205  -0.70        0.85           37.63 
60  205  -2.76        0.53           30.42 
65  205  -4.41        0.36           33.35 
70  205  -4.81        0.33           42.97 
75  205  -3.46        0.45           53.92 
80  205  -1.52        0.70           60.46 
85  205  -0.08        0.98           63.25 
90  205  0.43        1.10           64.02 
95  205  -0.09        0.98           63.34 
100  205  -1.53        0.70           60.64 
105  205  -3.48        0.45           54.19 
110  205  -4.85        0.33           43.28 
115  205  -4.45        0.36           33.59 
120  205  -2.80        0.52           30.62 
125  205  -0.73        0.85           37.82 
130  205  1.06        1.28           40.73 
135  205  2.21        1.66           45.87 
140  205  2.84        1.92           51.10 
145  205  2.89        1.95           55.49 
150  205  2.38        1.73           59.65 
155  205  1.35        1.36           63.64 
160  205  -0.24        0.95           67.30 
165  205  -2.54        0.56           70.37 
170  205  -5.93        0.26           73.11 
175  205  -11.89        0.06           75.35 
180  205  -46.33        0.00           179.77 
0  210  -46.33        0.00           -0.23 
5  210  -11.81        0.07           73.27 
10  210  -5.88        0.26           72.08 
15  210  -2.50        0.56           69.69 
20  210  -0.21        0.95           66.81 
25  210  1.38        1.37           63.25 
30  210  2.41        1.74           59.34 
35  210  2.91        1.95           55.24 
40  210  2.87        1.94           50.88 
45  210  2.24        1.67           45.68 
50  210  1.09        1.29           40.55 
55  210  -0.70        0.85           37.63 
60  210  -2.76        0.53           30.42 
65  210  -4.41        0.36           33.35 
70  210  -4.81        0.33           42.97 
75  210  -3.46        0.45           53.92 
80  210  -1.52        0.70           60.46 
85  210  -0.08        0.98           63.25 
90  210  0.43        1.10           64.02 
95  210  -0.09        0.98           63.34 
100  210  -1.53        0.70           60.64 
