freq : 700.00 MHz
SWR : 5.54
 Theta     Phi     Gain(dB)     Gain     Phase(deg) 
180  100  -49.17        0.00           179.61 
0  105  -49.17        0.00           -0.39 
5  105  -17.94        0.02           160.64 
10  105  -11.92        0.06           157.83 
15  105  -8.50        0.14           152.87 
20  105  -6.09        0.25           146.10 
25  105  -4.13        0.39           138.05 
30  105  -2.38        0.58           129.46 
35  105  -0.78        0.84           121.21 
40  105  0.61        1.15           114.03 
45  105  1.69        1.48           108.11 
50  105  2.33        1.71           103.44 
55  105  2.35        1.72           99.75 
60  105  1.59        1.44           96.74 
65  105  -0.28        0.94           93.94 
70  105  -3.92        0.41           90.32 
75  105  -11.65        0.07           80.03 
80  105  -18.06        0.02           -50.48 
85  105  -8.82        0.13           -74.02 
90  105  -6.89        0.20           -76.39 
95  105  -8.82        0.13           -74.05 
100  105  -18.06        0.02           -50.73 
105  105  -11.67        0.07           80.21 
110  105  -3.93        0.40           90.46 
115  105  -0.28        0.94           94.08 
120  105  1.59        1.44           96.89 
125  105  2.36        1.72           99.93 
130  105  2.33        1.71           103.65 
135  105  1.71        1.48           108.36 
140  105  0.64        1.16           114.32 
145  105  -0.75        0.84           121.55 
150  105  -2.33        0.58           129.83 
155  105  -4.06        0.39           138.44 
160  105  -5.98        0.25           146.52 
165  105  -8.35        0.15           153.32 
170  105  -11.70        0.07           158.39 
175  105  -17.50        0.02           161.61 
180  105  -49.17        0.00           179.61 
0  110  -49.17        0.00           -0.39 
5  110  -17.94        0.02           160.64 
10  110  -11.92        0.06           157.83 
15  110  -8.50        0.14           152.87 
20  110  -6.09        0.25           146.10 
25  110  -4.13        0.39           138.05 
30  110  -2.38        0.58           129.46 
35  110  -0.78        0.84           121.21 
40  110  0.61        1.15           114.03 
45  110  1.69        1.48           108.11 
50  110  2.33        1.71           103.44 
55  110  2.35        1.72           99.75 
60  110  1.59        1.44           96.74 
65  110  -0.28        0.94           93.94 
70  110  -3.92        0.41           90.32 
75  110  -11.65        0.07           80.03 
80  110  -18.06        0.02           -50.48 
85  110  -8.82        0.13           -74.02 
90  110  -6.89        0.20           -76.39 
95  110  -8.82        0.13           -74.05 
100  110  -18.06        0.02           -50.73 
105  110  -11.67        0.07           80.21 
110  110  -3.93        0.40           90.46 
115  110  -0.28        0.94           94.08 
120  110  1.59        1.44           96.89 
125  110  2.36        1.72           99.93 
130  110  2.33        1.71           103.65 
135  110  1.71        1.48           108.36 
140  110  0.64        1.16           114.32 
145  110  -0.75        0.84           121.55 
150  110  -2.33        0.58           129.83 
155  110  -4.06        0.39           138.44 
160  110  -5.98        0.25           146.52 
165  110  -8.35        0.15           153.32 
170  110  -11.70        0.07           158.39 
175  110  -17.50        0.02           161.61 
180  110  -49.17        0.00           179.61 
0  115  -49.17        0.00           -0.39 
5  115  -17.94        0.02           160.64 
10  115  -11.92        0.06           157.83 
15  115  -8.50        0.14           152.87 
20  115  -6.09        0.25           146.10 
25  115  -4.13        0.39           138.05 
30  115  -2.38        0.58           129.46 
35  115  -0.78        0.84           121.21 
40  115  0.61        1.15           114.03 
45  115  1.69        1.48           108.11 
50  115  2.33        1.71           103.44 
55  115  2.35        1.72           99.75 
60  115  1.59        1.44           96.74 
65  115  -0.28        0.94           93.94 
70  115  -3.92        0.41           90.32 
75  115  -11.65        0.07           80.03 
80  115  -18.06        0.02           -50.48 
85  115  -8.82        0.13           -74.02 
90  115  -6.89        0.20           -76.39 
95  115  -8.82        0.13           -74.05 
100  115  -18.06        0.02           -50.73 
105  115  -11.67        0.07           80.21 
110  115  -3.93        0.40           90.46 
115  115  -0.28        0.94           94.08 
120  115  1.59        1.44           96.89 
125  115  2.36        1.72           99.93 
130  115  2.33        1.71           103.65 
135  115  1.71        1.48           108.36 
140  115  0.64        1.16           114.32 
145  115  -0.75        0.84           121.55 
150  115  -2.33        0.58           129.83 
155  115  -4.06        0.39           138.44 
160  115  -5.98        0.25           146.52 
165  115  -8.35        0.15           153.32 
170  115  -11.70        0.07           158.39 
175  115  -17.50        0.02           161.61 
180  115  -49.17        0.00           179.61 
0  120  -49.17        0.00           -0.39 
5  120  -17.94        0.02           160.64 
10  120  -11.92        0.06           157.83 
15  120  -8.50        0.14           152.87 
20  120  -6.09        0.25           146.10 
25  120  -4.13        0.39           138.05 
30  120  -2.38        0.58           129.46 
35  120  -0.78        0.84           121.21 
40  120  0.61        1.15           114.03 
45  120  1.69        1.48           108.11 
50  120  2.33        1.71           103.44 
55  120  2.35        1.72           99.75 
60  120  1.59        1.44           96.74 
65  120  -0.28        0.94           93.94 
70  120  -3.92        0.41           90.32 
75  120  -11.65        0.07           80.03 
80  120  -18.06        0.02           -50.48 
85  120  -8.82        0.13           -74.02 
90  120  -6.89        0.20           -76.39 
95  120  -8.82        0.13           -74.05 
100  120  -18.06        0.02           -50.73 
105  120  -11.67        0.07           80.21 
110  120  -3.93        0.40           90.46 
115  120  -0.28        0.94           94.08 
120  120  1.59        1.44           96.89 
125  120  2.36        1.72           99.93 
130  120  2.33        1.71           103.65 
135  120  1.71        1.48           108.36 
140  120  0.64        1.16           114.32 
145  120  -0.75        0.84           121.55 
150  120  -2.33        0.58           129.83 
155  120  -4.06        0.39           138.44 
160  120  -5.98        0.25           146.52 
165  120  -8.35        0.15           153.32 
170  120  -11.70        0.07           158.39 
175  120  -17.50        0.02           161.61 
180  120  -49.17        0.00           179.61 
0  125  -49.17        0.00           -0.39 
5  125  -17.94        0.02           160.64 
10  125  -11.92        0.06           157.83 
15  125  -8.50        0.14           152.87 
20  125  -6.09        0.25           146.10 
25  125  -4.13        0.39           138.05 
30  125  -2.38        0.58           129.46 
35  125  -0.78        0.84           121.21 
40  125  0.61        1.15           114.03 
45  125  1.69        1.48           108.11 
50  125  2.33        1.71           103.44 
55  125  2.35        1.72           99.75 
60  125  1.59        1.44           96.74 
65  125  -0.28        0.94           93.94 
70  125  -3.92        0.41           90.32 
75  125  -11.65        0.07           80.03 
80  125  -18.06        0.02           -50.48 
85  125  -8.82        0.13           -74.02 
90  125  -6.89        0.20           -76.39 
95  125  -8.82        0.13           -74.05 
100  125  -18.06        0.02           -50.73 
105  125  -11.67        0.07           80.21 
110  125  -3.93        0.40           90.46 
115  125  -0.28        0.94           94.08 
120  125  1.59        1.44           96.89 
125  125  2.36        1.72           99.93 
130  125  2.33        1.71           103.65 
135  125  1.71        1.48           108.36 
140  125  0.64        1.16           114.32 
145  125  -0.75        0.84           121.55 
150  125  -2.33        0.58           129.83 
155  125  -4.06        0.39           138.44 
160  125  -5.98        0.25           146.52 
165  125  -8.35        0.15           153.32 
170  125  -11.70        0.07           158.39 
175  125  -17.50        0.02           161.61 
180  125  -49.17        0.00           179.61 
0  130  -49.17        0.00           -0.39 
5  130  -17.94        0.02           160.64 
10  130  -11.92        0.06           157.83 
15  130  -8.50        0.14           152.87 
20  130  -6.09        0.25           146.10 
25  130  -4.13        0.39           138.05 
30  130  -2.38        0.58           129.46 
35  130  -0.78        0.84           121.21 
40  130  0.61        1.15           114.03 
45  130  1.69        1.48           108.11 
50  130  2.33        1.71           103.44 
55  130  2.35        1.72           99.75 
60  130  1.59        1.44           96.74 
65  130  -0.28        0.94           93.94 
70  130  -3.92        0.41           90.32 
75  130  -11.65        0.07           80.03 
80  130  -18.06        0.02           -50.48 
85  130  -8.82        0.13           -74.02 
90  130  -6.89        0.20           -76.39 
95  130  -8.82        0.13           -74.05 
100  130  -18.06        0.02           -50.73 
105  130  -11.67        0.07           80.21 
110  130  -3.93        0.40           90.46 
115  130  -0.28        0.94           94.08 
120  130  1.59        1.44           96.89 
125  130  2.36        1.72           99.93 
130  130  2.33        1.71           103.65 
135  130  1.71        1.48           108.36 
140  130  0.64        1.16           114.32 
145  130  -0.75        0.84           121.55 
150  130  -2.33        0.58           129.83 
155  130  -4.06        0.39           138.44 
160  130  -5.98        0.25           146.52 
165  130  -8.35        0.15           153.32 
170  130  -11.70        0.07           158.39 
175  130  -17.50        0.02           161.61 
180  130  -49.17        0.00           179.61 
0  135  -49.17        0.00           -0.39 
5  135  -17.94        0.02           160.64 
10  135  -11.92        0.06           157.83 
15  135  -8.50        0.14           152.87 
20  135  -6.09        0.25           146.10 
25  135  -4.13        0.39           138.05 
30  135  -2.38        0.58           129.46 
35  135  -0.78        0.84           121.21 
40  135  0.61        1.15           114.03 
45  135  1.69        1.48           108.11 
50  135  2.33        1.71           103.44 
55  135  2.35        1.72           99.75 
60  135  1.59        1.44           96.74 
65  135  -0.28        0.94           93.94 
70  135  -3.92        0.41           90.32 
75  135  -11.65        0.07           80.03 
80  135  -18.06        0.02           -50.48 
85  135  -8.82        0.13           -74.02 
90  135  -6.89        0.20           -76.39 
95  135  -8.82        0.13           -74.05 
100  135  -18.06        0.02           -50.73 
105  135  -11.67        0.07           80.21 
110  135  -3.93        0.40           90.46 
115  135  -0.28        0.94           94.08 
120  135  1.59        1.44           96.89 
125  135  2.36        1.72           99.93 
130  135  2.33        1.71           103.65 
135  135  1.71        1.48           108.36 
140  135  0.64        1.16           114.32 
145  135  -0.75        0.84           121.55 
150  135  -2.33        0.58           129.83 
155  135  -4.06        0.39           138.44 
160  135  -5.98        0.25           146.52 
165  135  -8.35        0.15           153.32 
170  135  -11.70        0.07           158.39 
175  135  -17.50        0.02           161.61 
180  135  -49.17        0.00           179.61 
0  140  -49.17        0.00           -0.39 
5  140  -17.94        0.02           160.64 
10  140  -11.92        0.06           157.83 
15  140  -8.50        0.14           152.87 
20  140  -6.09        0.25           146.10 
25  140  -4.13        0.39           138.05 
30  140  -2.38        0.58           129.46 
35  140  -0.78        0.84           121.21 
40  140  0.61        1.15           114.03 
45  140  1.69        1.48           108.11 
50  140  2.33        1.71           103.44 
55  140  2.35        1.72           99.75 
60  140  1.59        1.44           96.74 
65  140  -0.28        0.94           93.94 
70  140  -3.92        0.41           90.32 
75  140  -11.65        0.07           80.03 
80  140  -18.06        0.02           -50.48 
85  140  -8.82        0.13           -74.02 
90  140  -6.89        0.20           -76.39 
95  140  -8.82        0.13           -74.05 
100  140  -18.06        0.02           -50.73 
105  140  -11.67        0.07           80.21 
110  140  -3.93        0.40           90.46 
115  140  -0.28        0.94           94.08 
120  140  1.59        1.44           96.89 
125  140  2.36        1.72           99.93 
130  140  2.33        1.71           103.65 
135  140  1.71        1.48           108.36 
140  140  0.64        1.16           114.32 
145  140  -0.75        0.84           121.55 
150  140  -2.33        0.58           129.83 
155  140  -4.06        0.39           138.44 
160  140  -5.98        0.25           146.52 
165  140  -8.35        0.15           153.32 
170  140  -11.70        0.07           158.39 
175  140  -17.50        0.02           161.61 
180  140  -49.17        0.00           179.61 
0  145  -49.17        0.00           -0.39 
5  145  -17.94        0.02           160.64 
10  145  -11.92        0.06           157.83 
15  145  -8.50        0.14           152.87 
20  145  -6.09        0.25           146.10 
25  145  -4.13        0.39           138.05 
30  145  -2.38        0.58           129.46 
35  145  -0.78        0.84           121.21 
40  145  0.61        1.15           114.03 
45  145  1.69        1.48           108.11 
50  145  2.33        1.71           103.44 
55  145  2.35        1.72           99.75 
60  145  1.59        1.44           96.74 
65  145  -0.28        0.94           93.94 
70  145  -3.92        0.41           90.32 
75  145  -11.65        0.07           80.03 
80  145  -18.06        0.02           -50.48 
85  145  -8.82        0.13           -74.02 
90  145  -6.89        0.20           -76.39 
95  145  -8.82        0.13           -74.05 
100  145  -18.06        0.02           -50.73 
105  145  -11.67        0.07           80.21 
110  145  -3.93        0.40           90.46 
115  145  -0.28        0.94           94.08 
120  145  1.59        1.44           96.89 
125  145  2.36        1.72           99.93 
130  145  2.33        1.71           103.65 
135  145  1.71        1.48           108.36 
140  145  0.64        1.16           114.32 
145  145  -0.75        0.84           121.55 
150  145  -2.33        0.58           129.83 
155  145  -4.06        0.39           138.44 
160  145  -5.98        0.25           146.52 
165  145  -8.35        0.15           153.32 
170  145  -11.70        0.07           158.39 
175  145  -17.50        0.02           161.61 
180  145  -49.17        0.00           179.61 
0  150  -49.17        0.00           -0.39 
5  150  -17.94        0.02           160.64 
10  150  -11.92        0.06           157.83 
15  150  -8.50        0.14           152.87 
20  150  -6.09        0.25           146.10 
25  150  -4.13        0.39           138.05 
30  150  -2.38        0.58           129.46 
35  150  -0.78        0.84           121.21 
40  150  0.61        1.15           114.03 
45  150  1.69        1.48           108.11 
50  150  2.33        1.71           103.44 
55  150  2.35        1.72           99.75 
60  150  1.59        1.44           96.74 
65  150  -0.28        0.94           93.94 
70  150  -3.92        0.41           90.32 
75  150  -11.65        0.07           80.03 
80  150  -18.06        0.02           -50.48 
85  150  -8.82        0.13           -74.02 
90  150  -6.89        0.20           -76.39 
95  150  -8.82        0.13           -74.05 
100  150  -18.06        0.02           -50.73 
105  150  -11.67        0.07           80.21 
110  150  -3.93        0.40           90.46 
115  150  -0.28        0.94           94.08 
120  150  1.59        1.44           96.89 
125  150  2.36        1.72           99.93 
130  150  2.33        1.71           103.65 
135  150  1.71        1.48           108.36 
140  150  0.64        1.16           114.32 
145  150  -0.75        0.84           121.55 
150  150  -2.33        0.58           129.83 
155  150  -4.06        0.39           138.44 
160  150  -5.98        0.25           146.52 
165  150  -8.35        0.15           153.32 
170  150  -11.70        0.07           158.39 
175  150  -17.50        0.02           161.61 
180  150  -49.17        0.00           179.61 
0  155  -49.17        0.00           -0.39 
5  155  -17.94        0.02           160.64 
10  155  -11.92        0.06           157.83 
15  155  -8.50        0.14           152.87 
20  155  -6.09        0.25           146.10 
25  155  -4.13        0.39           138.05 
30  155  -2.38        0.58           129.46 
35  155  -0.78        0.84           121.21 
40  155  0.61        1.15           114.03 
45  155  1.69        1.48           108.11 
50  155  2.33        1.71           103.44 
55  155  2.35        1.72           99.75 
60  155  1.59        1.44           96.74 
65  155  -0.28        0.94           93.94 
70  155  -3.92        0.41           90.32 
75  155  -11.65        0.07           80.03 
80  155  -18.06        0.02           -50.48 
85  155  -8.82        0.13           -74.02 
90  155  -6.89        0.20           -76.39 
95  155  -8.82        0.13           -74.05 
100  155  -18.06        0.02           -50.73 
105  155  -11.67        0.07           80.21 
110  155  -3.93        0.40           90.46 
115  155  -0.28        0.94           94.08 
120  155  1.59        1.44           96.89 
125  155  2.36        1.72           99.93 
130  155  2.33        1.71           103.65 
135  155  1.71        1.48           108.36 
140  155  0.64        1.16           114.32 
145  155  -0.75        0.84           121.55 
150  155  -2.33        0.58           129.83 
155  155  -4.06        0.39           138.44 
160  155  -5.98        0.25           146.52 
165  155  -8.35        0.15           153.32 
170  155  -11.70        0.07           158.39 
175  155  -17.50        0.02           161.61 
180  155  -49.17        0.00           179.61 
0  160  -49.17        0.00           -0.39 
5  160  -17.94        0.02           160.64 
10  160  -11.92        0.06           157.83 
15  160  -8.50        0.14           152.87 
20  160  -6.09        0.25           146.10 
25  160  -4.13        0.39           138.05 
30  160  -2.38        0.58           129.46 
35  160  -0.78        0.84           121.21 
40  160  0.61        1.15           114.03 
45  160  1.69        1.48           108.11 
50  160  2.33        1.71           103.44 
55  160  2.35        1.72           99.75 
60  160  1.59        1.44           96.74 
65  160  -0.28        0.94           93.94 
70  160  -3.92        0.41           90.32 
75  160  -11.65        0.07           80.03 
80  160  -18.06        0.02           -50.48 
85  160  -8.82        0.13           -74.02 
90  160  -6.89        0.20           -76.39 
95  160  -8.82        0.13           -74.05 
100  160  -18.06        0.02           -50.73 
105  160  -11.67        0.07           80.21 
110  160  -3.93        0.40           90.46 
115  160  -0.28        0.94           94.08 
120  160  1.59        1.44           96.89 
125  160  2.36        1.72           99.93 
130  160  2.33        1.71           103.65 
135  160  1.71        1.48           108.36 
140  160  0.64        1.16           114.32 
145  160  -0.75        0.84           121.55 
150  160  -2.33        0.58           129.83 
155  160  -4.06        0.39           138.44 
160  160  -5.98        0.25           146.52 
165  160  -8.35        0.15           153.32 
170  160  -11.70        0.07           158.39 
175  160  -17.50        0.02           161.61 
180  160  -49.17        0.00           179.61 
0  165  -49.17        0.00           -0.39 
5  165  -17.94        0.02           160.64 
10  165  -11.92        0.06           157.83 
15  165  -8.50        0.14           152.87 
20  165  -6.09        0.25           146.10 
25  165  -4.13        0.39           138.05 
30  165  -2.38        0.58           129.46 
35  165  -0.78        0.84           121.21 
40  165  0.61        1.15           114.03 
45  165  1.69        1.48           108.11 
50  165  2.33        1.71           103.44 
55  165  2.35        1.72           99.75 
60  165  1.59        1.44           96.74 
65  165  -0.28        0.94           93.94 
70  165  -3.92        0.41           90.32 
75  165  -11.65        0.07           80.03 
80  165  -18.06        0.02           -50.48 
85  165  -8.82        0.13           -74.02 
90  165  -6.89        0.20           -76.39 
95  165  -8.82        0.13           -74.05 
100  165  -18.06        0.02           -50.73 
105  165  -11.67        0.07           80.21 
110  165  -3.93        0.40           90.46 
115  165  -0.28        0.94           94.08 
120  165  1.59        1.44           96.89 
125  165  2.36        1.72           99.93 
130  165  2.33        1.71           103.65 
135  165  1.71        1.48           108.36 
140  165  0.64        1.16           114.32 
145  165  -0.75        0.84           121.55 
150  165  -2.33        0.58           129.83 
155  165  -4.06        0.39           138.44 
160  165  -5.98        0.25           146.52 
165  165  -8.35        0.15           153.32 
170  165  -11.70        0.07           158.39 
175  165  -17.50        0.02           161.61 
180  165  -49.17        0.00           179.61 
0  170  -49.17        0.00           -0.39 
5  170  -17.94        0.02           160.64 
10  170  -11.92        0.06           157.83 
15  170  -8.50        0.14           152.87 
20  170  -6.09        0.25           146.10 
25  170  -4.13        0.39           138.05 
30  170  -2.38        0.58           129.46 
35  170  -0.78        0.84           121.21 
40  170  0.61        1.15           114.03 
45  170  1.69        1.48           108.11 
50  170  2.33        1.71           103.44 
55  170  2.35        1.72           99.75 
60  170  1.59        1.44           96.74 
65  170  -0.28        0.94           93.94 
70  170  -3.92        0.41           90.32 
75  170  -11.65        0.07           80.03 
80  170  -18.06        0.02           -50.48 
85  170  -8.82        0.13           -74.02 
90  170  -6.89        0.20           -76.39 
95  170  -8.82        0.13           -74.05 
100  170  -18.06        0.02           -50.73 
105  170  -11.67        0.07           80.21 
110  170  -3.93        0.40           90.46 
115  170  -0.28        0.94           94.08 
120  170  1.59        1.44           96.89 
125  170  2.36        1.72           99.93 
130  170  2.33        1.71           103.65 
135  170  1.71        1.48           108.36 
140  170  0.64        1.16           114.32 
145  170  -0.75        0.84           121.55 
150  170  -2.33        0.58           129.83 
155  170  -4.06        0.39           138.44 
160  170  -5.98        0.25           146.52 
165  170  -8.35        0.15           153.32 
170  170  -11.70        0.07           158.39 
175  170  -17.50        0.02           161.61 
180  170  -49.17        0.00           179.61 
0  175  -49.17        0.00           -0.39 
5  175  -17.94        0.02           160.64 
10  175  -11.92        0.06           157.83 
15  175  -8.50        0.14           152.87 
20  175  -6.09        0.25           146.10 
25  175  -4.13        0.39           138.05 
30  175  -2.38        0.58           129.46 
35  175  -0.78        0.84           121.21 
40  175  0.61        1.15           114.03 
45  175  1.69        1.48           108.11 
50  175  2.33        1.71           103.44 
55  175  2.35        1.72           99.75 
60  175  1.59        1.44           96.74 
65  175  -0.28        0.94           93.94 
70  175  -3.92        0.41           90.32 
75  175  -11.65        0.07           80.03 
80  175  -18.06        0.02           -50.48 
85  175  -8.82        0.13           -74.02 
90  175  -6.89        0.20           -76.39 
95  175  -8.82        0.13           -74.05 
100  175  -18.06        0.02           -50.73 
105  175  -11.67        0.07           80.21 
110  175  -3.93        0.40           90.46 
115  175  -0.28        0.94           94.08 
120  175  1.59        1.44           96.89 
125  175  2.36        1.72           99.93 
130  175  2.33        1.71           103.65 
135  175  1.71        1.48           108.36 
140  175  0.64        1.16           114.32 
145  175  -0.75        0.84           121.55 
150  175  -2.33        0.58           129.83 
155  175  -4.06        0.39           138.44 
160  175  -5.98        0.25           146.52 
165  175  -8.35        0.15           153.32 
170  175  -11.70        0.07           158.39 
175  175  -17.50        0.02           161.61 
180  175  -49.17        0.00           179.61 
0  180  -49.17        0.00           -0.39 
5  180  -17.94        0.02           160.64 
10  180  -11.92        0.06           157.83 
15  180  -8.50        0.14           152.87 
20  180  -6.09        0.25           146.10 
25  180  -4.13        0.39           138.05 
30  180  -2.38        0.58           129.46 
35  180  -0.78        0.84           121.21 
40  180  0.61        1.15           114.03 
45  180  1.69        1.48           108.11 
50  180  2.33        1.71           103.44 
55  180  2.35        1.72           99.75 
60  180  1.59        1.44           96.74 
65  180  -0.28        0.94           93.94 
70  180  -3.92        0.41           90.32 
75  180  -11.65        0.07           80.03 
80  180  -18.06        0.02           -50.48 
85  180  -8.82        0.13           -74.02 
90  180  -6.89        0.20           -76.39 
95  180  -8.82        0.13           -74.05 
100  180  -18.06        0.02           -50.73 
105  180  -11.67        0.07           80.21 
110  180  -3.93        0.40           90.46 
115  180  -0.28        0.94           94.08 
120  180  1.59        1.44           96.89 
125  180  2.36        1.72           99.93 
130  180  2.33        1.71           103.65 
135  180  1.71        1.48           108.36 
140  180  0.64        1.16           114.32 
145  180  -0.75        0.84           121.55 
150  180  -2.33        0.58           129.83 
155  180  -4.06        0.39           138.44 
160  180  -5.98        0.25           146.52 
165  180  -8.35        0.15           153.32 
170  180  -11.70        0.07           158.39 
175  180  -17.50        0.02           161.61 
180  180  -49.17        0.00           179.61 
0  185  -49.17        0.00           -0.39 
5  185  -17.94        0.02           160.64 
10  185  -11.92        0.06           157.83 
15  185  -8.50        0.14           152.87 
20  185  -6.09        0.25           146.10 
25  185  -4.13        0.39           138.05 
30  185  -2.38        0.58           129.46 
35  185  -0.78        0.84           121.21 
40  185  0.61        1.15           114.03 
45  185  1.69        1.48           108.11 
50  185  2.33        1.71           103.44 
55  185  2.35        1.72           99.75 
60  185  1.59        1.44           96.74 
65  185  -0.28        0.94           93.94 
70  185  -3.92        0.41           90.32 
75  185  -11.65        0.07           80.03 
80  185  -18.06        0.02           -50.48 
85  185  -8.82        0.13           -74.02 
90  185  -6.89        0.20           -76.39 
95  185  -8.82        0.13           -74.05 
100  185  -18.06        0.02           -50.73 
105  185  -11.67        0.07           80.21 
110  185  -3.93        0.40           90.46 
115  185  -0.28        0.94           94.08 
120  185  1.59        1.44           96.89 
125  185  2.36        1.72           99.93 
130  185  2.33        1.71           103.65 
135  185  1.71        1.48           108.36 
140  185  0.64        1.16           114.32 
145  185  -0.75        0.84           121.55 
150  185  -2.33        0.58           129.83 
155  185  -4.06        0.39           138.44 
160  185  -5.98        0.25           146.52 
165  185  -8.35        0.15           153.32 
170  185  -11.70        0.07           158.39 
175  185  -17.50        0.02           161.61 
180  185  -49.17        0.00           179.61 
0  190  -49.17        0.00           -0.39 
5  190  -17.94        0.02           160.64 
10  190  -11.92        0.06           157.83 
15  190  -8.50        0.14           152.87 
20  190  -6.09        0.25           146.10 
25  190  -4.13        0.39           138.05 
30  190  -2.38        0.58           129.46 
35  190  -0.78        0.84           121.21 
40  190  0.61        1.15           114.03 
45  190  1.69        1.48           108.11 
50  190  2.33        1.71           103.44 
55  190  2.35        1.72           99.75 
60  190  1.59        1.44           96.74 
65  190  -0.28        0.94           93.94 
70  190  -3.92        0.41           90.32 
75  190  -11.65        0.07           80.03 
80  190  -18.06        0.02           -50.48 
85  190  -8.82        0.13           -74.02 
90  190  -6.89        0.20           -76.39 
95  190  -8.82        0.13           -74.05 
100  190  -18.06        0.02           -50.73 
105  190  -11.67        0.07           80.21 
110  190  -3.93        0.40           90.46 
115  190  -0.28        0.94           94.08 
120  190  1.59        1.44           96.89 
125  190  2.36        1.72           99.93 
130  190  2.33        1.71           103.65 
135  190  1.71        1.48           108.36 
140  190  0.64        1.16           114.32 
145  190  -0.75        0.84           121.55 
150  190  -2.33        0.58           129.83 
155  190  -4.06        0.39           138.44 
160  190  -5.98        0.25           146.52 
165  190  -8.35        0.15           153.32 
170  190  -11.70        0.07           158.39 
175  190  -17.50        0.02           161.61 
180  190  -49.17        0.00           179.61 
0  195  -49.17        0.00           -0.39 
5  195  -17.94        0.02           160.64 
10  195  -11.92        0.06           157.83 
15  195  -8.50        0.14           152.87 
20  195  -6.09        0.25           146.10 
25  195  -4.13        0.39           138.05 
30  195  -2.38        0.58           129.46 
35  195  -0.78        0.84           121.21 
40  195  0.61        1.15           114.03 
45  195  1.69        1.48           108.11 
50  195  2.33        1.71           103.44 
55  195  2.35        1.72           99.75 
60  195  1.59        1.44           96.74 
65  195  -0.28        0.94           93.94 
70  195  -3.92        0.41           90.32 
75  195  -11.65        0.07           80.03 
80  195  -18.06        0.02           -50.48 
85  195  -8.82        0.13           -74.02 
90  195  -6.89        0.20           -76.39 
95  195  -8.82        0.13           -74.05 
100  195  -18.06        0.02           -50.73 
105  195  -11.67        0.07           80.21 
110  195  -3.93        0.40           90.46 
115  195  -0.28        0.94           94.08 
120  195  1.59        1.44           96.89 
125  195  2.36        1.72           99.93 
130  195  2.33        1.71           103.65 
135  195  1.71        1.48           108.36 
140  195  0.64        1.16           114.32 
145  195  -0.75        0.84           121.55 
150  195  -2.33        0.58           129.83 
155  195  -4.06        0.39           138.44 
160  195  -5.98        0.25           146.52 
165  195  -8.35        0.15           153.32 
170  195  -11.70        0.07           158.39 
175  195  -17.50        0.02           161.61 
180  195  -49.17        0.00           179.61 
0  200  -49.17        0.00           -0.39 
5  200  -17.94        0.02           160.64 
10  200  -11.92        0.06           157.83 
15  200  -8.50        0.14           152.87 
20  200  -6.09        0.25           146.10 
25  200  -4.13        0.39           138.05 
30  200  -2.38        0.58           129.46 
35  200  -0.78        0.84           121.21 
40  200  0.61        1.15           114.03 
45  200  1.69        1.48           108.11 
50  200  2.33        1.71           103.44 
55  200  2.35        1.72           99.75 
60  200  1.59        1.44           96.74 
65  200  -0.28        0.94           93.94 
70  200  -3.92        0.41           90.32 
75  200  -11.65        0.07           80.03 
80  200  -18.06        0.02           -50.48 
85  200  -8.82        0.13           -74.02 
90  200  -6.89        0.20           -76.39 
95  200  -8.82        0.13           -74.05 
100  200  -18.06        0.02           -50.73 
105  200  -11.67        0.07           80.21 
110  200  -3.93        0.40           90.46 
115  200  -0.28        0.94           94.08 
120  200  1.59        1.44           96.89 
125  200  2.36        1.72           99.93 
130  200  2.33        1.71           103.65 
135  200  1.71        1.48           108.36 
140  200  0.64        1.16           114.32 
145  200  -0.75        0.84           121.55 
150  200  -2.33        0.58           129.83 
155  200  -4.06        0.39           138.44 
160  200  -5.98        0.25           146.52 
165  200  -8.35        0.15           153.32 
170  200  -11.70        0.07           158.39 
175  200  -17.50        0.02           161.61 
180  200  -49.17        0.00           179.61 
0  205  -49.17        0.00           -0.39 
5  205  -17.94        0.02           160.64 
10  205  -11.92        0.06           157.83 
15  205  -8.50        0.14           152.87 
20  205  -6.09        0.25           146.10 
25  205  -4.13        0.39           138.05 
30  205  -2.38        0.58           129.46 
35  205  -0.78        0.84           121.21 
40  205  0.61        1.15           114.03 
45  205  1.69        1.48           108.11 
50  205  2.33        1.71           103.44 
55  205  2.35        1.72           99.75 
60  205  1.59        1.44           96.74 
65  205  -0.28        0.94           93.94 
70  205  -3.92        0.41           90.32 
75  205  -11.65        0.07           80.03 
80  205  -18.06        0.02           -50.48 
85  205  -8.82        0.13           -74.02 
90  205  -6.89        0.20           -76.39 
95  205  -8.82        0.13           -74.05 
100  205  -18.06        0.02           -50.73 
105  205  -11.67        0.07           80.21 
110  205  -3.93        0.40           90.46 
115  205  -0.28        0.94           94.08 
120  205  1.59        1.44           96.89 
125  205  2.36        1.72           99.93 
130  205  2.33        1.71           103.65 
135  205  1.71        1.48           108.36 
140  205  0.64        1.16           114.32 
145  205  -0.75        0.84           121.55 
150  205  -2.33        0.58           129.83 
155  205  -4.06        0.39           138.44 
160  205  -5.98        0.25           146.52 
165  205  -8.35        0.15           153.32 
170  205  -11.70        0.07           158.39 
175  205  -17.50        0.02           161.61 
180  205  -49.17        0.00           179.61 
0  210  -49.17        0.00           -0.39 
